time,transnational_regions,realization,t2m
1971-07-01,8,0,290.448470453278
1971-08-01,8,0,291.3247741452944
1971-09-01,8,0,287.1730983562252
1971-10-01,8,0,283.2237189849766
1971-11-01,8,0,278.45149567851865
1971-12-01,8,0,276.61838465621975
1972-01-01,8,0,275.6871077514121
1972-02-01,8,0,277.298683306993
1972-03-01,8,0,278.6400904689807
1972-04-01,8,0,281.33215633457485
1972-05-01,8,0,283.82755909108096
1972-06-01,8,0,288.00045324276323
1972-07-01,8,0,290.36617340268674
1972-08-01,8,0,289.8403892819202
1972-09-01,8,0,286.26322289719326
1972-10-01,8,0,282.516734942347
1972-11-01,8,0,279.9403642408942
1972-12-01,8,0,276.58349378765195
1973-01-01,8,0,275.2685362363846
1973-02-01,8,0,275.5496549343808
1973-03-01,8,0,276.47686606841376
1973-04-01,8,0,279.59377392067825
1973-05-01,8,0,285.20555275387983
1973-06-01,8,0,288.41008593247216
1973-07-01,8,0,290.7654246217005
1973-08-01,8,0,290.9618752664172
1973-09-01,8,0,288.5217844264841
1973-10-01,8,0,283.4586720725872
1973-11-01,8,0,278.6646164585545
1973-12-01,8,0,275.71364950055477
1974-01-01,8,0,276.42802281781087
1974-02-01,8,0,277.3013816132241
1974-03-01,8,0,278.5329462330181
1974-04-01,8,0,280.11823263766365
1974-05-01,8,0,284.17908353393045
1974-06-01,8,0,287.8355526868629
1974-07-01,8,0,290.2761985506726
1974-08-01,8,0,290.7766563156818
1974-09-01,8,0,287.7092805195822
1974-10-01,8,0,281.7792622869616
1974-11-01,8,0,279.2377282713228
1974-12-01,8,0,276.500144699256
1975-01-01,8,0,276.0750795671556
1975-02-01,8,0,275.81673882496943
1975-03-01,8,0,278.165929914382
1975-04-01,8,0,280.7867161636037
1975-05-01,8,0,284.57555282516876
1975-06-01,8,0,287.8459367339959
1975-07-01,8,0,290.78036111889696
1975-08-01,8,0,290.7267985433586
1975-09-01,8,0,288.6114735362072
1975-10-01,8,0,283.3303098384232
1975-11-01,8,0,279.11929091080805
1975-12-01,8,0,276.2817247259719
1976-01-01,8,0,274.90927651412346
1976-02-01,8,0,275.9974467269119
1976-03-01,8,0,276.9032939114418
1976-04-01,8,0,280.371299954855
1976-05-01,8,0,284.7041515515224
1976-06-01,8,0,288.4679495786045
1976-07-01,8,0,290.5353418911052
1976-08-01,8,0,289.13313794041846
1976-09-01,8,0,286.50903376494557
1976-10-01,8,0,283.8967896712539
1976-11-01,8,0,279.2619077344769
1976-12-01,8,0,276.9447632825038
1977-01-01,8,0,276.38986871812153
1977-02-01,8,0,278.7888419340111
1977-03-01,8,0,279.25977666673526
1977-04-01,8,0,280.654151419671
1977-05-01,8,0,284.49488162045793
1977-06-01,8,0,287.48491271087437
1977-07-01,8,0,290.16945597206484
1977-08-01,8,0,289.71118087670806
1977-09-01,8,0,287.0134933081863
1977-10-01,8,0,284.04705098738
1977-11-01,8,0,280.03725615806627
1977-12-01,8,0,276.3389502693935
1978-01-01,8,0,275.2601286044967
1978-02-01,8,0,276.84459009351013
1978-03-01,8,0,278.452197830674
1978-04-01,8,0,280.3311739748683
1978-05-01,8,0,283.72425713486587
1978-06-01,8,0,287.2416908079913
1978-07-01,8,0,289.5711198526059
1978-08-01,8,0,289.6454031408301
1978-09-01,8,0,287.2960654978033
1978-10-01,8,0,283.1231020256362
1978-11-01,8,0,277.9151491175436
1978-12-01,8,0,277.7643984082217
1979-01-01,8,0,274.6041539089539
1979-02-01,8,0,276.9355216830819
1979-03-01,8,0,278.64539108261994
1979-04-01,8,0,279.884203924076
1979-05-01,8,0,284.5153808836763
1979-06-01,8,0,289.3514582438554
1979-07-01,8,0,290.4554574073916
1979-08-01,8,0,290.0986100951864
1979-09-01,8,0,287.4888217585626
1979-10-01,8,0,283.9450758856261
1979-11-01,8,0,279.25138304468993
1979-12-01,8,0,277.3570656327121
1980-01-01,8,0,274.38635308368
1980-02-01,8,0,276.49247908942647
1980-03-01,8,0,278.0234796907757
1980-04-01,8,0,279.68284631922336
1980-05-01,8,0,283.5288935512257
1980-06-01,8,0,287.5786419067261
1980-07-01,8,0,289.4090947406538
1980-08-01,8,0,291.028902382931
1980-09-01,8,0,288.2573865800045
1980-10-01,8,0,283.80452021778456
1980-11-01,8,0,279.6288381954008
1980-12-01,8,0,274.83178384707315
1981-01-01,8,0,273.284405367917
1981-02-01,8,0,274.6445421093299
1981-03-01,8,0,279.7438869395219
1981-04-01,8,0,281.0544628159593
1981-05-01,8,0,283.91483586579193
1981-06-01,8,0,288.96797505695434
1981-07-01,8,0,289.8402060658201
1981-08-01,8,0,290.3368114403894
1981-09-01,8,0,288.4060732489909
1981-10-01,8,0,284.81807621940413
1981-11-01,8,0,278.4634002225497
1981-12-01,8,0,277.43578980266045
1982-01-01,8,0,276.38998431175855
1982-02-01,8,0,275.5229019296959
1982-03-01,8,0,277.34935652975935
1982-04-01,8,0,280.32998734219643
1982-05-01,8,0,284.6276572601851
1982-06-01,8,0,289.24948799044444
1982-07-01,8,0,291.2843091114472
1982-08-01,8,0,290.82420678360245
1982-09-01,8,0,289.1020878685514
1982-10-01,8,0,284.28493050746533
1982-11-01,8,0,279.71700904175486
1982-12-01,8,0,277.3084204972017
1983-01-01,8,0,275.31799751908596
1983-02-01,8,0,273.8589975293824
1983-03-01,8,0,278.2324296756078
1983-04-01,8,0,281.26377992656586
1983-05-01,8,0,284.57220246049235
1983-06-01,8,0,288.2416785611888
1983-07-01,8,0,291.63821380731156
1983-08-01,8,0,290.402591375554
1983-09-01,8,0,288.1868872975738
1983-10-01,8,0,283.461651196642
1983-11-01,8,0,280.0702683719917
1983-12-01,8,0,276.4771824210944
1984-01-01,8,0,275.8472137705592
1984-02-01,8,0,275.52673897703835
1984-03-01,8,0,276.9541974857575
1984-04-01,8,0,280.6507372368626
1984-05-01,8,0,283.4053338737574
1984-06-01,8,0,287.2152766824107
1984-07-01,8,0,290.02853855625114
1984-08-01,8,0,289.6685316822915
1984-09-01,8,0,287.28379585763025
1984-10-01,8,0,284.2651989362337
1984-11-01,8,0,280.76267359602514
1984-12-01,8,0,276.73761621196604
1985-01-01,8,0,272.9233007775663
1985-02-01,8,0,275.0462655106745
1985-03-01,8,0,277.4127130176046
1985-04-01,8,0,281.3152939719515
1985-05-01,8,0,284.6744742491063
1985-06-01,8,0,288.0865352179366
1985-07-01,8,0,291.04231796741533
1985-08-01,8,0,290.4720195542434
1985-09-01,8,0,288.38277029823826
1985-10-01,8,0,283.78478772135566
1985-11-01,8,0,279.4284664383647
1985-12-01,8,0,277.6232093227452
1986-01-01,8,0,275.66514073088274
1986-02-01,8,0,274.9888914868174
1986-03-01,8,0,278.1542615664707
1986-04-01,8,0,280.4933045177648
1986-05-01,8,0,285.8778620852123
1986-06-01,8,0,288.3514799351841
1986-07-01,8,0,290.5375104214391
1986-08-01,8,0,291.00874082675944
1986-09-01,8,0,288.2427916391845
1986-10-01,8,0,284.38134844644895
1986-11-01,8,0,279.2652159036894
1986-12-01,8,0,275.26201856638056
1987-01-01,8,0,274.0472009620271
1987-02-01,8,0,276.4730710576222
1987-03-01,8,0,275.73764247007665
1987-04-01,8,0,281.094271209966
1987-05-01,8,0,283.53128514785
1987-06-01,8,0,288.0891952766705
1987-07-01,8,0,291.5654980336634
1987-08-01,8,0,291.0885620840217
1987-09-01,8,0,290.04352438219485
1987-10-01,8,0,284.8652717635765
1987-11-01,8,0,280.17408301812304
1987-12-01,8,0,277.9298249011616
1988-01-01,8,0,278.0196029196809
1988-02-01,8,0,276.2533430668482
1988-03-01,8,0,277.87961988203256
1988-04-01,8,0,281.2707990244717
1988-05-01,8,0,285.40993874698734
1988-06-01,8,0,288.16393285933765
1988-07-01,8,0,291.77132888748315
1988-08-01,8,0,291.3711087121556
1988-09-01,8,0,287.95294871005785
1988-10-01,8,0,284.5879831414843
1988-11-01,8,0,277.93688377307
1988-12-01,8,0,275.702760484592
1989-01-01,8,0,274.714316880038
1989-02-01,8,0,276.9139905536317
1989-03-01,8,0,279.7339081019454
1989-04-01,8,0,281.45178020217827
1989-05-01,8,0,284.79083516342814
1989-06-01,8,0,287.9425330687774
1989-07-01,8,0,291.4089444851809
1989-08-01,8,0,291.29873525847796
1989-09-01,8,0,288.0503484625848
1989-10-01,8,0,283.5293662700583
1989-11-01,8,0,279.87957672796813
1989-12-01,8,0,277.8767514414982
1990-01-01,8,0,274.9177595195414
1990-02-01,8,0,278.34289339273346
1990-03-01,8,0,279.32164681981084
1990-04-01,8,0,280.9022018817858
1990-05-01,8,0,285.29699447198493
1990-06-01,8,0,288.51926158825836
1990-07-01,8,0,291.16398138711645
1990-08-01,8,0,290.96340284683674
1990-09-01,8,0,288.1844688700885
1990-10-01,8,0,285.10354210462697
1990-11-01,8,0,280.29179954246575
1990-12-01,8,0,275.64958314044634
1991-01-01,8,0,275.15073901480685
1991-02-01,8,0,274.42392134533395
1991-03-01,8,0,279.87445507969665
1991-04-01,8,0,279.8772929925417
1991-05-01,8,0,282.7974357770839
1991-06-01,8,0,288.35495112961553
1991-07-01,8,0,291.3278827055723
1991-08-01,8,0,291.6016213818462
1991-09-01,8,0,288.933187421553
1991-10-01,8,0,283.4342753051035
1991-11-01,8,0,279.53637383857154
1991-12-01,8,0,274.56868083883654
1992-01-01,8,0,274.4944946665478
1992-02-01,8,0,275.00372027936584
1992-03-01,8,0,278.02697748576685
1992-04-01,8,0,281.0184411891602
1992-05-01,8,0,285.16629887648776
1992-06-01,8,0,287.64855666456754
1992-07-01,8,0,290.49669067905575
1992-08-01,8,0,292.0513507281912
1992-09-01,8,0,287.6395689918271
1992-10-01,8,0,284.35455476396186
1992-11-01,8,0,280.65169020438657
1992-12-01,8,0,276.65384682583215
1993-01-01,8,0,274.6608126404958
1993-02-01,8,0,274.34846703299434
1993-03-01,8,0,276.98241218524726
1993-04-01,8,0,280.87131191337164
1993-05-01,8,0,285.2847311644395
1993-06-01,8,0,288.94229646137296
1993-07-01,8,0,290.2777854997909
1993-08-01,8,0,291.31085539497565
1993-09-01,8,0,287.48755791548564
1993-10-01,8,0,284.45369577366625
1993-11-01,8,0,278.7799091129576
1993-12-01,8,0,277.57562255027483
1994-01-01,8,0,276.69145379591856
1994-02-01,8,0,276.2275000855667
1994-03-01,8,0,279.75457337541053
1994-04-01,8,0,280.95538768209235
1994-05-01,8,0,285.56743814860556
1994-06-01,8,0,288.69206942494077
1994-07-01,8,0,292.3368488007104
1994-08-01,8,0,292.5013420319599
1994-09-01,8,0,288.9084333151816
1994-10-01,8,0,284.8413789622962
1994-11-01,8,0,281.13157888747264
1994-12-01,8,0,277.2237570966844
1995-01-01,8,0,275.339367127545
1995-02-01,8,0,278.1170524220605
1995-03-01,8,0,277.79433169360254
1995-04-01,8,0,280.58673352574476
1995-05-01,8,0,285.03667885668307
1995-06-01,8,0,288.56608688765584
1995-07-01,8,0,292.12853892507246
1995-08-01,8,0,291.0597914354392
1995-09-01,8,0,287.0656083933827
1995-10-01,8,0,284.6196807676675
1995-11-01,8,0,279.3738342396207
1995-12-01,8,0,278.3638032091685
1996-01-01,8,0,277.1404341248134
1996-02-01,8,0,274.85604621733836
1996-03-01,8,0,277.07183315473884
1996-04-01,8,0,281.0263036468633
1996-05-01,8,0,285.4930019273568
1996-06-01,8,0,289.1652359423397
1996-07-01,8,0,290.67807027299324
1996-08-01,8,0,290.86892470392763
1996-09-01,8,0,286.4861589579052
1996-10-01,8,0,283.6900566792723
1996-11-01,8,0,280.49027974736407
1996-12-01,8,0,277.55734251614837
1997-01-01,8,0,276.6967477390534
1997-02-01,8,0,277.0485776141814
1997-03-01,8,0,278.5500470504562
1997-04-01,8,0,279.7989495377974
1997-05-01,8,0,285.42799418004495
1997-06-01,8,0,289.0627644221222
1997-07-01,8,0,290.5637228337092
