time,transnational_regions,realization,data
2005-06-01,8,0,16.37657459583969
2005-07-01,8,0,7.072355165226297
2005-08-01,8,0,10.864319994436627
2005-09-01,8,0,23.91274331694617
2005-10-01,8,0,71.0098052967544
2005-11-01,8,0,206.46797116531118
2005-12-01,8,0,315.8121098514681
2006-01-01,8,0,369.5893649190316
2006-02-01,8,0,289.41207907118746
2006-03-01,8,0,219.66080439307356
2006-04-01,8,0,99.91331442014632
2006-05-01,8,0,48.28075579656188
2006-06-01,8,0,21.958233638306798
2006-07-01,8,0,4.1676945069387665
2006-08-01,8,0,12.88479758975562
2006-09-01,8,0,17.608782348722322
2006-10-01,8,0,52.03168245668236
2006-11-01,8,0,153.61933202277208
2006-12-01,8,0,277.7005541485588
2007-01-01,8,0,257.3135574864891
2007-02-01,8,0,209.15431274274925
2007-03-01,8,0,192.7166847909315
2007-04-01,8,0,97.11708355221137
2007-05-01,8,0,42.18582821442406
2007-06-01,8,0,13.456379055519731
2007-07-01,8,0,8.696495424574032
2007-08-01,8,0,9.34430621342949
2007-09-01,8,0,35.03428805277321
2007-10-01,8,0,89.36949136513593
2007-11-01,8,0,211.42816889209388
2007-12-01,8,0,314.34036420569714
2008-01-01,8,0,287.497825353901
2008-02-01,8,0,241.77865973182446
2008-03-01,8,0,192.8272849150038
2008-04-01,8,0,114.21807955873203
2008-05-01,8,0,48.68427347738616
2008-06-01,8,0,16.686966707741725
2008-07-01,8,0,8.101560196661216
2008-08-01,8,0,7.200539322322443
2008-09-01,8,0,41.0687590717359
2008-10-01,8,0,71.52583156296818
2008-11-01,8,0,186.99563085080143
2008-12-01,8,0,289.25962975874376
2009-01-01,8,0,326.91393369153394
2009-02-01,8,0,273.8516809437192
2009-03-01,8,0,209.65667930245314
2009-04-01,8,0,111.50992913838297
2009-05-01,8,0,37.07318993540872
2009-06-01,8,0,14.857724946303374
2009-07-01,8,0,6.566037120136883
2009-08-01,8,0,4.374930332209314
2009-09-01,8,0,19.708250934760592
2009-10-01,8,0,80.83325562418759
2009-11-01,8,0,145.71040296767669
2009-12-01,8,0,263.38994580834844
2010-01-01,8,0,335.4892607611378
2010-02-01,8,0,263.51364713557956
2010-03-01,8,0,221.65895298595353
2010-04-01,8,0,107.67287954342963
2010-05-01,8,0,61.10029736670315
2010-06-01,8,0,18.043449219807815
2010-07-01,8,0,5.048708809484419
2010-08-01,8,0,8.25708583224216
2010-09-01,8,0,27.802694806311898
2010-10-01,8,0,102.61452068123798
2010-11-01,8,0,158.29857177617464
2010-12-01,8,0,301.0000690556427
2011-01-01,8,0,314.01375206171394
2011-02-01,8,0,256.3621570757981
2011-03-01,8,0,214.2234408876802
2011-04-01,8,0,92.13217948449997
2011-05-01,8,0,43.56973775649191
2011-06-01,8,0,15.449673154630274
2011-07-01,8,0,10.257461943455374
2011-08-01,8,0,6.532891874445731
2011-09-01,8,0,13.374394521778672
2011-10-01,8,0,89.19374887746164
2011-11-01,8,0,183.54539710036042
2011-12-01,8,0,262.9870474052547
2012-01-01,8,0,331.80089113658096
2012-02-01,8,0,363.79883491845544
2012-03-01,8,0,179.80393497808308
2012-04-01,8,0,122.91263325246985
2012-05-01,8,0,48.65823925440729
2012-06-01,8,0,10.065020348100578
2012-07-01,8,0,5.919734992346756
2012-08-01,8,0,5.2782440102893995
2012-09-01,8,0,20.71202856703854
2012-10-01,8,0,66.62452405760158
2012-11-01,8,0,143.21632316121287
2012-12-01,8,0,294.6920927433073
2013-01-01,8,0,297.89681248204454
2013-02-01,8,0,275.2628314903941
2013-03-01,8,0,213.42536000859224
2013-04-01,8,0,110.74732236634524
2013-05-01,8,0,63.17573499796224
2013-06-01,8,0,22.10702315180121
2013-07-01,8,0,5.450876300065945
