Real,Predicho,Producto,Año,Error_Absoluto,Error_Porcentual,Region
11899.999999999998,10381.561801094567,Semilla de adormidera,2017,1518.438198905431,12.759984864751523,No asignado
20000.000000000015,23916.318956609426,"Semilla de cartamo, alazor",1963,3916.3189566094115,19.581594783047045,No asignado
20000.000000000015,21290.10062821907,"Semilla de cartamo, alazor",1964,1290.1006282190538,6.450503141095264,No asignado
20000.000000000015,22317.28831910158,"Semilla de cartamo, alazor",1965,2317.2883191015644,11.586441595507814,No asignado
29999.99999999999,22799.834166240125,"Semilla de cartamo, alazor",1966,7200.165833759864,24.000552779199555,No asignado
55823.99999999996,30668.042350457185,"Semilla de cartamo, alazor",1967,25155.95764954278,45.062979452462734,No asignado
39007.99999999997,40378.83370531328,"Semilla de cartamo, alazor",1968,1370.8337053133073,3.514237349552164,No asignado
5388.000000000004,42531.002461319666,"Semilla de cartamo, alazor",1969,37143.00246131966,689.3653018062292,No asignado
8414.999999999998,7338.540730790328,"Semilla de cartamo, alazor",1970,1076.4592692096703,12.79214817836804,No asignado
13399.999999999989,11071.335150757186,"Semilla de cartamo, alazor",1971,2328.664849242803,17.378095889871677,No asignado
7799.999999999997,15264.076646427859,"Semilla de cartamo, alazor",1972,7464.076646427861,95.69329033881877,No asignado
19700.00000000001,8292.320468376356,"Semilla de cartamo, alazor",1973,11407.679531623655,57.907002698597196,No asignado
16499.999999999993,19679.330717218254,"Semilla de cartamo, alazor",1974,3179.3307172182613,19.268671013444017,No asignado
16199.999999999996,18380.022062406082,"Semilla de cartamo, alazor",1975,2180.0220624060858,13.456926311148681,No asignado
20000.000000000015,19347.39406982122,"Semilla de cartamo, alazor",1976,652.6059301787936,3.263029650893966,No asignado
13300.000000000011,20527.828678610218,"Semilla de cartamo, alazor",1977,7227.828678610207,54.344576530903765,No asignado
14800.00000000001,17092.998568549978,"Semilla de cartamo, alazor",1978,2292.9985685499687,15.493233571283563,No asignado
14459.999999999996,13625.22958991904,"Semilla de cartamo, alazor",1979,834.7704100809569,5.772962725317822,No asignado
19500.0,13631.391787207023,"Semilla de cartamo, alazor",1980,5868.608212792977,30.095426732271672,No asignado
4399.999999999996,17117.966079516766,"Semilla de cartamo, alazor",1981,12717.96607951677,289.04468362538137,No asignado
12999.999999999995,6530.970180881055,"Semilla de cartamo, alazor",1982,6469.0298191189395,49.76176783937648,No asignado
12800.0,14739.477707123491,"Semilla de cartamo, alazor",1983,1939.4777071234912,15.152169586902275,No asignado
14365.999999999995,11542.615398257167,"Semilla de cartamo, alazor",1984,2823.3846017428277,19.65324099779221,No asignado
16435.99999999999,14924.738180927792,"Semilla de cartamo, alazor",1985,1511.2618190721969,9.19482732460573,No asignado
12900.0,16684.903087431554,"Semilla de cartamo, alazor",1986,3784.903087431554,29.34033401109732,No asignado
10899.000000000002,14571.910495047485,"Semilla de cartamo, alazor",1987,3672.910495047483,33.69951825899149,No asignado
6425.999999999997,11061.846625307282,"Semilla de cartamo, alazor",1988,4635.846625307285,72.14202653761728,No asignado
5637.999999999995,6711.385810955426,"Semilla de cartamo, alazor",1989,1073.3858109554303,19.038414525637304,No asignado
1425.0000000000002,4815.232526461594,"Semilla de cartamo, alazor",1990,3390.232526461594,237.91105448853287,No asignado
323.99999999999994,1729.02843977295,"Semilla de cartamo, alazor",1991,1405.02843977295,433.6507530163426,No asignado
629.9999999999998,364.1371906945501,"Semilla de cartamo, alazor",1992,265.8628093054497,42.20044592149996,No asignado
301.9999999999999,446.14062699554364,"Semilla de cartamo, alazor",1993,144.14062699554376,47.72868443561053,No asignado
398.0000000000001,531.3232012832113,"Semilla de cartamo, alazor",1994,133.32320128321123,33.498291779701304,No asignado
47.99999999999999,202.7923481630394,"Semilla de cartamo, alazor",1995,154.7923481630394,322.4840586729988,No asignado
634.0,40.37810647560029,"Semilla de cartamo, alazor",1996,593.6218935243998,93.63121348965295,No asignado
252.00000000000003,357.8019750447582,"Semilla de cartamo, alazor",1997,105.80197504475817,41.984910732046885,No asignado
292.0000000000001,294.412994526928,"Semilla de cartamo, alazor",1998,2.412994526927889,0.8263679886739342,No asignado
249.9999999999999,342.50593013833395,"Semilla de cartamo, alazor",1999,92.50593013833407,37.002372055333645,No asignado
210.99999999999997,239.2515745420292,"Semilla de cartamo, alazor",2000,28.251574542029232,13.389371820866936,No asignado
16.999999999999996,206.04133720854762,"Semilla de cartamo, alazor",2001,189.04133720854762,1112.0078659326334,No asignado
42.99999999999999,23.378069629935574,"Semilla de cartamo, alazor",2002,19.62193037006442,45.632396209452146,No asignado
107.99999999999997,33.82738738811673,"Semilla de cartamo, alazor",2003,74.17261261188324,68.67834501100302,No asignado
89.99999999999997,136.64383029020354,"Semilla de cartamo, alazor",2004,46.64383029020357,51.826478100226204,No asignado
17.999999999999996,82.83136661360683,"Semilla de cartamo, alazor",2005,64.83136661360683,360.1742589644825,No asignado
67.00000000000001,20.63947218350931,"Semilla de cartamo, alazor",2006,46.3605278164907,69.19481763655327,No asignado
23.999999999999996,67.1163557266598,"Semilla de cartamo, alazor",2007,43.116355726659805,179.65148219441588,No asignado
1381.0500000000004,24.789885790647563,"Semilla de cartamo, alazor",2008,1356.2601142093529,98.20499722742497,No asignado
1911.1699999999998,1073.4756433571372,"Semilla de cartamo, alazor",2009,837.6943566428627,43.831493621334715,No asignado
3517.0000000000027,1852.7673661896347,"Semilla de cartamo, alazor",2010,1664.232633810368,47.319665448119615,No asignado
5423.999999999997,3630.2713302753386,"Semilla de cartamo, alazor",2011,1793.7286697246586,33.07021883710656,No asignado
1965.9999999999995,3709.1066445610963,"Semilla de cartamo, alazor",2012,1743.1066445610968,88.66259636628165,No asignado
4195.999999999999,1470.092179550333,"Semilla de cartamo, alazor",2013,2725.9078204496664,64.96443804694154,No asignado
3862.0000000000014,3954.75761986489,"Semilla de cartamo, alazor",2014,92.75761986488851,2.4018026894067446,No asignado
3341.3300000000027,3924.635340117349,"Semilla de cartamo, alazor",2015,583.3053401173465,17.457280188348534,No asignado
4455.999999999997,3385.7513612379976,"Semilla de cartamo, alazor",2016,1070.2486387619997,24.01814718945243,No asignado
5033.999999999998,4205.507771137791,"Semilla de cartamo, alazor",2017,828.4922288622074,16.457930648832093,No asignado
1905.999999999999,1779.7052125929063,Semilla de girasol,1963,126.29478740709283,6.6261693288086505,No asignado
10900.000000000004,1684.1575454253682,Semilla de girasol,1964,9215.842454574635,84.54901334472139,No asignado
8800.000000000004,13871.420555049863,Semilla de girasol,1965,5071.420555049859,57.62977903465747,No asignado
32600.0,9563.429934282798,Semilla de girasol,1966,23036.570065717202,70.66432535496074,No asignado
20587.00000000001,20083.062184686634,Semilla de girasol,1967,503.93781531337663,2.4478448307833895,No asignado
30514.000000000025,23534.902888570217,Semilla de girasol,1968,6979.097111429808,22.87178708602544,No asignado
55099.99999999999,24625.103052412076,Semilla de girasol,1969,30474.896947587917,55.30834291758243,No asignado
158499.99999999997,50211.893849265056,Semilla de girasol,1970,108288.10615073491,68.32057170393371,No asignado
223100.00000000017,152108.8484637568,Semilla de girasol,1971,70991.15153624339,31.820327896119828,No asignado
242900.00000000017,223792.4530994093,Semilla de girasol,1972,19107.54690059088,7.866425236966188,No asignado
293200.00000000023,248355.88707977743,Semilla de girasol,1973,44844.112920222804,15.294717912763565,No asignado
285600.0000000001,235126.067732273,Semilla de girasol,1974,50473.93226772713,17.672945471893247,No asignado
415799.99999999977,239159.52942775996,Semilla de girasol,1975,176640.4705722398,42.48207565469935,No asignado
311899.99999999977,314121.77815775725,Semilla de girasol,1976,2221.7781577574788,0.7123366969405195,No asignado
388299.99999999994,396164.0627784833,Semilla de girasol,1977,7864.062778483378,2.0252543853936076,No asignado
470100.0000000003,290829.02090939373,Semilla de girasol,1978,179270.97909060656,38.13464775379843,No asignado
503900.00000000035,447222.24974637845,Semilla de girasol,1979,56677.750253621896,11.247817077519716,No asignado
669999.9999999998,509842.07753077184,Semilla de girasol,1980,160157.92246922792,23.904167532720592,No asignado
369999.99999999977,574649.7210627025,Semilla de girasol,1981,204649.7210627027,55.31073542235212,No asignado
765000.0000000003,412352.21313424973,Semilla de girasol,1982,352647.7868657506,46.09774991709156,No asignado
749999.9999999998,698119.7260220542,Semilla de girasol,1983,51880.27397794556,6.917369863726076,No asignado
1100074.9999999993,729799.8691321085,Semilla de girasol,1984,370275.1308678908,33.65908059613126,No asignado
915344.0,906372.9048868857,Semilla de girasol,1985,8971.095113114337,0.9800790864543099,No asignado
872000.0000000001,953463.2457823982,Semilla de girasol,1986,81463.24578239804,9.342115342018122,No asignado
1005999.9999999992,901865.3019391285,Semilla de girasol,1987,104134.69806087064,10.351361636269456,No asignado
1135599.9999999998,877249.198148401,Semilla de girasol,1988,258350.80185159878,22.750158669566645,No asignado
926799.9999999998,1015895.2636837726,Semilla de girasol,1989,89095.26368377288,9.613213604205104,No asignado
1312299.999999999,1026150.241296452,Semilla de girasol,1990,286149.75870354706,21.805209075938983,No asignado
1025499.9999999997,1099462.430174597,Semilla de girasol,1991,73962.43017459742,7.2123286372108675,No asignado
1343099.9999999993,1068202.2421467027,Semilla de girasol,1992,274897.7578532966,20.467408074848986,No asignado
1309214.9999999988,1205548.6701597616,Semilla de girasol,1993,103666.32984023727,7.918205171819554,No asignado
978573.9999999999,1315066.6694184933,Semilla de girasol,1994,336492.6694184934,34.38602184592003,No asignado
587500.0000000002,1035246.5094586213,Semilla de girasol,1995,447746.50945862103,76.21217182274398,No asignado
1177699.9999999995,755745.1707722275,Semilla de girasol,1996,421954.8292277721,35.828719472511864,No asignado
1284291.0000000005,966633.4777360747,Semilla de girasol,1997,317657.52226392576,24.734076799099707,No asignado
1190200.0000000007,1258982.6327536793,Semilla de girasol,1998,68782.6327536786,5.779081898309406,No asignado
643600.0000000005,1068365.6793748508,Semilla de girasol,1999,424765.67937485036,65.99839642244407,No asignado
918999.0000000005,781029.4050302202,Semilla de girasol,2000,137969.5949697803,15.0130299347203,No asignado
871001.9999999994,837919.56906633,Semilla de girasol,2001,33082.43093366944,3.7982037852576074,No asignado
771107.0000000002,912849.2584983541,Semilla de girasol,2002,141742.25849835388,18.38165890056164,No asignado
762523.9999999998,748267.8797879753,Semilla de girasol,2003,14256.120212024427,1.8695962634650751,No asignado
820871.9999999993,713499.9132984572,Semilla de girasol,2004,107372.08670154214,13.080247188543675,No asignado
381275.0,799801.5663118819,Semilla de girasol,2005,418526.5663118819,109.77026196626632,No asignado
662083.0,393249.0133901395,Semilla de girasol,2006,268833.9866098605,40.60427266820935,No asignado
733154.0000000005,560835.4389042894,Semilla de girasol,2007,172318.56109571108,23.503733335112535,No asignado
872686.9999999998,686412.4860221301,Semilla de girasol,2008,186274.51397786965,21.34493970666112,No asignado
869539.9999999993,860505.4545175522,Semilla de girasol,2009,9034.545482447138,1.0390028615644071,No asignado
886999.9999999995,877587.7541221336,Semilla de girasol,2010,9412.245877865935,1.0611325679668477,No asignado
1090171.0000000005,867481.3537111611,Semilla de girasol,2011,222689.6462888394,20.427038170052157,No asignado
642016.9999999999,892965.2415802833,Semilla de girasol,2012,250948.2415802834,39.08747612295055,No asignado
1029400.0000000003,736049.6796207237,Semilla de girasol,2013,293350.32037927664,28.497213947860555,No asignado
952985.9999999999,800503.7025374767,Semilla de girasol,2014,152482.29746252322,16.000476131078862,No asignado
769195.0000000002,944498.9534718739,Semilla de girasol,2015,175303.95347187365,22.790573713021224,No asignado
772179.6799999997,858845.4007601892,Semilla de girasol,2016,86665.72076018946,11.223517402088268,No asignado
841739.9999999993,714515.3008497641,Semilla de girasol,2017,127224.69915023516,15.114488933665415,No asignado
960789.9999999994,867546.6872389527,Semilla de girasol,2018,93243.31276104669,9.704858789230398,No asignado
782290.0000000001,824144.7025674863,Semilla de girasol,2019,41854.70256748621,5.350279636386277,No asignado
892799.9999999998,886220.4310808866,Semilla de girasol,2020,6579.568919113139,0.7369588843092676,No asignado
768350.0000000001,854980.6283778911,Semilla de girasol,2021,86630.62837789103,11.27489143982443,No asignado
829250.0000000007,784967.0746511994,Semilla de girasol,2022,44282.925348801306,5.34011761818526,No asignado
849399.9999999997,805476.0805652022,Semilla de girasol,2023,43923.919434797484,5.1711701712735465,No asignado
1369.9999999999998,590.2018269945437,Sorgo,1963,779.7981730054561,56.91957467193111,No asignado
50899.999999999985,1342.6305209952573,Sorgo,1964,49557.36947900473,97.36221901572641,No asignado
42800.00000000002,49918.45537707793,Sorgo,1965,7118.455377077909,16.63190508663062,No asignado
39800.00000000001,32600.078625690385,Sorgo,1966,7199.9213743096225,18.090254709320654,No asignado
44097.99999999996,29421.565788980584,Sorgo,1967,14676.43421101938,33.28140553090705,No asignado
91127.99999999996,30737.23659390429,Sorgo,1968,60390.76340609566,66.27026095831764,No asignado
142030.0000000001,75480.69149899525,Sorgo,1969,66549.30850100484,46.855811096954724,No asignado
189500.0000000001,131409.42139568718,Sorgo,1970,58090.578604312905,30.654658894096503,No asignado
173099.9999999999,193297.17601752697,Sorgo,1971,20197.17601752706,11.667923753626269,No asignado
177500.00000000015,180850.45761674075,Sorgo,1972,3350.457616740605,1.8875817559101984,No asignado
164199.99999999994,175114.1258386883,Sorgo,1973,10914.125838688371,6.646848866436282,No asignado
157300.0000000001,183218.22520805616,Sorgo,1974,25918.225208056072,16.47693910238783,No asignado
144199.9999999999,113595.81347985959,Sorgo,1975,30604.186520140327,21.223430319098714,No asignado
158899.9999999999,116652.20573012515,Sorgo,1976,42247.794269874765,26.587661592117552,No asignado
191999.99999999997,140788.65302577242,Sorgo,1977,51211.34697422755,26.672576549076854,No asignado
283700.00000000023,190033.548698151,Sorgo,1978,93666.45130184924,33.016020903013455,No asignado
215399.99999999994,267746.88494474336,Sorgo,1979,52346.88494474342,24.302174997559625,No asignado
185800.0,220632.0626957057,Sorgo,1980,34832.06269570571,18.747073571423954,No asignado
143100.0000000001,189956.39629523832,Sorgo,1981,46856.39629523823,32.74381292469476,No asignado
114499.99999999991,159384.40308034432,Sorgo,1982,44884.403080344404,39.20035203523532,No asignado
78900.00000000003,114439.57138768,Sorgo,1983,35539.57138767997,45.043816714423265,No asignado
95200.00000000007,105720.71690710915,Sorgo,1984,10520.716907109076,11.051173221753222,No asignado
98469.0,80360.48258988094,Sorgo,1985,18108.517410119064,18.390069372207563,No asignado
97283.99999999993,86423.76870026029,Sorgo,1986,10860.231299739637,11.163430060173969,No asignado
77936.00000000003,84362.34520483791,Sorgo,1987,6426.345204837882,8.245669786540084,No asignado
98000.00000000003,78208.38126438738,Sorgo,1988,19791.618735612647,20.195529322053716,No asignado
120699.99999999997,86548.72881407882,Sorgo,1989,34151.271185921156,28.294342324706847,No asignado
88899.99999999996,105585.29269908932,Sorgo,1990,16685.29269908936,18.768608210449234,No asignado
104000.00000000003,98499.59050823991,Sorgo,1991,5500.409491760118,5.288855280538574,No asignado
48900.00000000001,100191.72188399322,Sorgo,1992,51291.72188399321,104.89104679753211,No asignado
22305.000000000004,55544.99962781281,Sorgo,1993,33239.99962781281,149.0248806447559,No asignado
77800.00000000004,27266.105874330493,Sorgo,1994,50533.894125669554,64.95359142116905,No asignado
27499.99999999998,69298.55709746556,Sorgo,1995,41798.55709746557,151.9947530816931,No asignado
43899.99999999997,32160.712247030973,Sorgo,1996,11739.287752968998,26.740974380339424,No asignado
48576.0,32026.638522914356,Sorgo,1997,16549.361477085644,34.06900831086471,No asignado
57100.00000000004,48147.570375417774,Sorgo,1998,8952.429624582262,15.678510726063497,No asignado
46999.99999999999,55158.22951483325,Sorgo,1999,8158.229514833256,17.3579351379431,No asignado
41586.99999999997,48674.157009019655,Sorgo,2000,7087.157009019684,17.041760668044553,No asignado
33084.00000000001,31133.59090384154,Sorgo,2001,1950.4090961584661,5.89532431434671,No asignado
28845.99999999998,27858.111474220073,Sorgo,2002,987.8885257799084,3.424698487762286,No asignado
21314.999999999996,24908.280805680195,Sorgo,2003,3593.2808056801987,16.857991112738443,No asignado
24581.000000000007,25429.49442723218,Sorgo,2004,848.4944272321736,3.4518303862014292,No asignado
22119.00000000001,21912.94395591667,Sorgo,2005,206.05604408333966,0.931579384616572,No asignado
20518.999999999985,23968.207596090095,Sorgo,2006,3449.2075960901093,16.809823071738933,No asignado
25999.999999999985,19217.723190962297,Sorgo,2007,6782.2768090376885,26.085680034760355,No asignado
22396.99999999999,24003.4688903095,Sorgo,2008,1606.468890309512,7.172696746481728,No asignado
32781.99999999999,24617.92656333383,Sorgo,2009,8164.073436666164,24.904134697901792,No asignado
36561.00000000002,22222.890930541897,Sorgo,2010,14338.109069458125,39.21694994518234,No asignado
36643.00000000001,28336.050440373707,Sorgo,2011,8306.9495596263,22.669949402686186,No asignado
27399.99999999999,27078.97209231952,Sorgo,2012,321.02790768046907,1.1716346995637563,No asignado
45100.00000000001,25368.345605879113,Sorgo,2013,19731.654394120895,43.75089666102193,No asignado
47661.000000000015,36235.8512083419,Sorgo,2014,11425.148791658117,23.971693400596113,No asignado
50335.000000000015,49663.346196395556,Sorgo,2015,671.6538036044585,1.3343673459907783,No asignado
36361.0,53227.69850763639,Sorgo,2016,16866.698507636393,46.386783937835574,No asignado
30137.999999999993,30841.30073080813,Sorgo,2017,703.300730808136,2.3336012038228686,No asignado
26180.000000000022,26144.736953169006,Sorgo,2018,35.263046831016254,0.13469460210472203,No asignado
25730.000000000015,25424.703199613476,Sorgo,2019,305.29680038653896,1.1865402269200886,No asignado
21559.999999999985,26380.641418520452,Sorgo,2020,4820.641418520467,22.359190252877877,No asignado
16489.999999999996,24647.3533418711,Sorgo,2021,8157.353341871105,49.46848600285693,No asignado
14969.999999999987,15474.554782693727,Sorgo,2022,504.55478269374,3.3704394301519067,No asignado
31380.0,14466.272942497511,Sorgo,2023,16913.72705750249,53.89970381613285,No asignado
27239.000000000004,31152.400729673172,Tabaco sin elaborar,1963,3913.400729673169,14.366903078942576,No asignado
27799.999999999975,28523.94085714009,Tabaco sin elaborar,1964,723.9408571401145,2.604103802662285,No asignado
34300.00000000003,27014.509725762975,Tabaco sin elaborar,1965,7285.490274237054,21.24049642634708,No asignado
21499.999999999985,32258.906495110157,Tabaco sin elaborar,1966,10758.906495110172,50.041425558651994,No asignado
31199.999999999985,23388.463548671418,Tabaco sin elaborar,1967,7811.536451328568,25.03697580554029,No asignado
26399.999999999996,30575.321358276622,Tabaco sin elaborar,1968,4175.321358276626,15.81561120559328,No asignado
19500.0,25718.088979096916,Tabaco sin elaborar,1969,6218.088979096916,31.887635790240594,No asignado
26100.000000000015,17644.88802853587,Tabaco sin elaborar,1970,8455.111971464146,32.39506502476683,No asignado
26599.999999999978,23753.94160670131,Tabaco sin elaborar,1971,2846.0583932986665,10.699467643979958,No asignado
27099.999999999993,26203.896611736007,Tabaco sin elaborar,1972,896.1033882639858,3.306654569239801,No asignado
25700.00000000002,27925.550529444103,Tabaco sin elaborar,1973,2225.5505294440845,8.65972968655285,No asignado
23399.999999999993,23491.681748753956,Tabaco sin elaborar,1974,91.68174875396289,0.39180234510240564,No asignado
25899.99999999999,24108.247034968404,Tabaco sin elaborar,1975,1791.7529650315846,6.917965115952067,No asignado
29099.999999999985,25164.78009988082,Tabaco sin elaborar,1976,3935.2199001191657,13.523092440272052,No asignado
21599.999999999993,28160.330405964767,Tabaco sin elaborar,1977,6560.330405964774,30.371900027614707,No asignado
29899.999999999996,25374.28238246816,Tabaco sin elaborar,1978,4525.717617531835,15.136179322848948,No asignado
34926.99999999997,28270.350450673253,Tabaco sin elaborar,1979,6656.6495493267175,19.058749819127673,No asignado
36799.999999999985,34814.07322333243,Tabaco sin elaborar,1980,1985.9267766675548,5.396540153987923,No asignado
43500.00000000004,39692.331869613845,Tabaco sin elaborar,1981,3807.6681303861915,8.753260069853306,No asignado
42200.000000000015,42786.47373382352,Tabaco sin elaborar,1982,586.4737338235063,1.3897481844158912,No asignado
43149.99999999996,41996.074958162,Tabaco sin elaborar,1983,1153.925041837967,2.6742179416870635,No asignado
43218.00000000002,44171.202435135514,Tabaco sin elaborar,1984,953.2024351354921,2.2055681316476736,No asignado
42200.000000000015,43751.85856819244,Tabaco sin elaborar,1985,1551.8585681924233,3.6773899720199594,No asignado
37699.99999999997,40444.61552271036,Tabaco sin elaborar,1986,2744.615522710388,7.280147275093873,No asignado
31899.99999999999,35412.04345719867,Tabaco sin elaborar,1987,3512.0434571986807,11.009540618177686,No asignado
33699.99999999999,32342.41893386537,Tabaco sin elaborar,1988,1357.5810661346222,4.028430463307485,No asignado
55099.99999999999,30069.33474506958,Tabaco sin elaborar,1989,25030.665254930413,45.42770463689731,No asignado
43177.99999999997,56549.01739593621,Tabaco sin elaborar,1990,13371.017395936236,30.96719949033361,No asignado
49137.99999999997,43736.991377743056,Tabaco sin elaborar,1991,5401.008622256915,10.991510892297038,No asignado
45052.00000000001,47713.22459991912,Tabaco sin elaborar,1992,2661.2245999191146,5.907006570006025,No asignado
44799.999999999985,41947.14384928399,Tabaco sin elaborar,1993,2852.8561507159975,6.367982479276782,No asignado
44032.00000000001,41625.022200576816,Tabaco sin elaborar,1994,2406.9777994231918,5.466428505230722,No asignado
42915.0,38768.53887223756,Tabaco sin elaborar,1995,4146.461127762443,9.662032221280304,No asignado
44395.99999999998,42117.96888184092,Tabaco sin elaborar,1996,2278.0311181590587,5.131162983509911,No asignado
46085.0,43471.83763064061,Tabaco sin elaborar,1997,2613.1623693593865,5.670310012714303,No asignado
43657.99999999999,44920.55415225297,Tabaco sin elaborar,1998,1262.5541522529747,2.891919355565933,No asignado
40394.999999999985,40776.93850004528,Tabaco sin elaborar,1999,381.9385000452967,0.9455093453281268,No asignado
42908.00000000002,39633.59441768644,Tabaco sin elaborar,2000,3274.4055823135786,7.631223972950445,No asignado
40709.999999999985,39695.84013262952,Tabaco sin elaborar,2001,1014.1598673704648,2.4911812020890816,No asignado
41524.999999999985,37320.27465598185,Tabaco sin elaborar,2002,4204.725344018138,10.12576843833387,No asignado
40192.00000000001,43174.07747432493,Tabaco sin elaborar,2003,2982.0774743249203,7.419579703236763,No asignado
40595.99999999997,40339.97751759723,Tabaco sin elaborar,2004,256.0224824027391,0.6306593812265724,No asignado
40251.0,38645.03516764951,Tabaco sin elaborar,2005,1605.964832350488,3.9898756114145937,No asignado
32562.99999999998,37720.27284451046,Tabaco sin elaborar,2006,5157.272844510477,15.837830803397965,No asignado
29248.000000000007,31653.490152518032,Tabaco sin elaborar,2007,2405.490152518025,8.224460313587336,No asignado
31127.000000000022,28501.91790472975,Tabaco sin elaborar,2008,2625.0820952702707,8.433456790793423,No asignado
34827.00000000001,32395.656663497724,Tabaco sin elaborar,2009,2431.343336502283,6.981202332966613,No asignado
33410.00000000001,34614.099301972725,Tabaco sin elaborar,2010,1204.0993019727175,3.6040086859404887,No asignado
33691.99999999998,33052.5411081365,Tabaco sin elaborar,2011,639.4588918634763,1.8979546831992065,No asignado
33200.00000000003,31662.09609049977,Tabaco sin elaborar,2012,1537.903909500259,4.632240691265836,No asignado
31330.000000000025,33802.87937221534,Tabaco sin elaborar,2013,2472.879372215317,7.893007890888333,No asignado
29139.99999999999,31640.590202717507,Tabaco sin elaborar,2014,2500.590202717518,8.58129788166616,No asignado
29534.000000000015,28029.92261483231,Tabaco sin elaborar,2015,1504.077385167704,5.092697857275355,No asignado
29237.99999999999,33051.53577536536,Tabaco sin elaborar,2016,3813.53577536537,13.043080153790859,No asignado
29679.00000000001,28388.506801093936,Tabaco sin elaborar,2017,1290.4931989060751,4.348169409030205,No asignado
25979.999999999993,31576.369690155356,Tabaco sin elaborar,2018,5596.369690155363,21.541068861260065,No asignado
27769.99999999999,26109.196512294522,Tabaco sin elaborar,2019,1660.803487705467,5.980567114531753,No asignado
24529.999999999985,30886.968843484126,Tabaco sin elaborar,2020,6356.968843484141,25.915078856437606,No asignado
26020.00000000001,25184.06232377588,Tabaco sin elaborar,2021,835.93767622413,3.2126736211534577,No asignado
19939.999999999993,22877.389105353486,Tabaco sin elaborar,2022,2937.3891053534935,14.731138943598268,No asignado
12379.999999999996,22448.63913905227,Tabaco sin elaborar,2023,10068.639139052273,81.32987996003453,No asignado
160699.99999999994,116030.8929972643,"Tangerinas, mandarinas, clementinas",1963,44669.10700273565,27.796581831198296,No asignado
155600.00000000012,154864.51556070222,"Tangerinas, mandarinas, clementinas",1964,735.4844392978994,0.4726763748701149,No asignado
165000.00000000015,123009.54898425964,"Tangerinas, mandarinas, clementinas",1965,41990.4510157405,25.448758191357857,No asignado
218499.99999999985,159887.5907336744,"Tangerinas, mandarinas, clementinas",1966,58612.40926632544,26.82490126605285,No asignado
210000.0,216155.44159954303,"Tangerinas, mandarinas, clementinas",1967,6155.441599543032,2.9311626664490626,No asignado
194000.00000000006,193530.6205608588,"Tangerinas, mandarinas, clementinas",1968,469.3794391412521,0.24194816450579998,No asignado
275332.0000000002,182018.744722281,"Tangerinas, mandarinas, clementinas",1969,93313.25527771917,33.89117693465312,No asignado
349100.0000000001,273397.6685297989,"Tangerinas, mandarinas, clementinas",1970,75702.3314702012,21.684998988886043,No asignado
372800.00000000006,335808.4559189381,"Tangerinas, mandarinas, clementinas",1971,36991.54408106196,9.9226244852634,No asignado
578100.0000000003,386652.2338161328,"Tangerinas, mandarinas, clementinas",1972,191447.76618386753,33.11672136029535,No asignado
599499.9999999995,506638.0106076298,"Tangerinas, mandarinas, clementinas",1973,92861.98939236975,15.489906487467861,No asignado
590800.0000000002,587124.1590730086,"Tangerinas, mandarinas, clementinas",1974,3675.840926991659,0.6221802516912082,No asignado
651700.0000000001,598236.5159044665,"Tangerinas, mandarinas, clementinas",1975,53463.48409553361,8.20369558010336,No asignado
660100.0,580851.9408640006,"Tangerinas, mandarinas, clementinas",1976,79248.05913599941,12.005462677776006,No asignado
712900.0000000001,632288.6257412955,"Tangerinas, mandarinas, clementinas",1977,80611.3742587046,11.30752900248346,No asignado
911399.9999999999,797759.1770435487,"Tangerinas, mandarinas, clementinas",1978,113640.82295645121,12.468819723112928,No asignado
802839.9999999999,956498.6345261831,"Tangerinas, mandarinas, clementinas",1979,153658.63452618325,19.13938450079509,No asignado
905800.0000000006,885596.0969849403,"Tangerinas, mandarinas, clementinas",1980,20203.903015060234,2.2305037552506315,No asignado
722599.9999999999,928966.4967583,"Tangerinas, mandarinas, clementinas",1981,206366.4967583001,28.558884134832567,No asignado
879099.9999999997,843752.6900258315,"Tangerinas, mandarinas, clementinas",1982,35347.309974168194,4.0208520047967475,No asignado
1234400.0000000007,811181.6884711843,"Tangerinas, mandarinas, clementinas",1983,423218.31152881635,34.28534604089567,No asignado
868868.9999999993,1060933.9056328803,"Tangerinas, mandarinas, clementinas",1984,192064.90563288098,22.105162646254055,No asignado
1050798.999999999,980600.3015183496,"Tangerinas, mandarinas, clementinas",1985,70198.69848164951,6.680506784042388,No asignado
1163699.9999999995,918630.2994452792,"Tangerinas, mandarinas, clementinas",1986,245069.70055472036,21.059525698609647,No asignado
1293499.9999999988,1068236.98776451,"Tangerinas, mandarinas, clementinas",1987,225263.01223548874,17.414999013180438,No asignado
1255300.0000000007,1245399.764483505,"Tangerinas, mandarinas, clementinas",1988,9900.23551649577,0.7886748599136274,No asignado
1452999.9999999993,1190617.5170644547,"Tangerinas, mandarinas, clementinas",1989,262382.48293554457,18.05798230802097,No asignado
1575500.000000001,1292093.9137642675,"Tangerinas, mandarinas, clementinas",1990,283406.08623573347,17.988326641430234,No asignado
1340299.999999999,1467838.60125606,"Tangerinas, mandarinas, clementinas",1991,127538.60125606088,9.515675688730955,No asignado
1521399.9999999988,1471155.8682677061,"Tangerinas, mandarinas, clementinas",1992,50244.131732292706,3.3024932123236983,No asignado
1630999.9999999993,1463011.908919763,"Tangerinas, mandarinas, clementinas",1993,167988.09108023625,10.2996990239262,No asignado
