Año,Producto,Produccion_Real,Produccion_Predicha,Area_Cosechada,Rendimiento,Error_Absoluto,Error_Porcentual
2006,Kiwis,18463.0,13755.175577968703,1186.0,15567.5,4707.824422031297,25.498696972492535
2007,Kiwis,14036.0,14202.82439111292,1158.0,12120.9,166.82439111291933,1.1885465311550252
2008,Kiwis,17709.0,14321.271018286581,1187.0,14919.1,3387.7289817134188,19.129984650253647
2009,Kiwis,25285.0,22235.61263121165,1183.0,21373.6,3049.3873687883497,12.06006473714989
2010,Kiwis,25676.0,24537.7758847307,1196.0,21468.2,1138.2241152692986,4.433027400176424
2011,Kiwis,23425.0,23618.351947446015,1213.0,19311.6,193.3519474460154,0.8254085269840571
2012,Kiwis,18804.0,19956.05359510002,1413.0,13307.9,1152.0535951000202,6.126641114124761
2013,Kiwis,19800.0,19784.311366544294,1400.0,14142.9,15.688633455705713,0.0792355225035642
2014,Kiwis,20881.0,21452.31385856481,1469.0,14214.4,571.3138585648085,2.7360464468407093
2015,Kiwis,21135.0,21684.45584669388,1502.0,14071.2,549.4558466938797,2.599743774279062
2016,Kiwis,21409.0,23385.19197405594,1898.0,11279.8,1976.1919740559388,9.230659881619593
2017,Kiwis,21463.0,24785.60710736485,1485.0,14453.2,3322.607107364849,15.480627625983548
2018,Kiwis,23830.0,24701.079366740734,1470.0,16210.9,871.0793667407343,3.6553897051646427
2019,Kiwis,24510.0,23173.408913213116,1550.0,15812.9,1336.5910867868843,5.4532480081064225
2020,Kiwis,27400.0,27020.27824252087,1590.0,17232.7,379.7217574791284,1.3858458302157972
2021,Kiwis,28360.0,27884.60429030905,1640.0,17292.7,475.39570969095075,1.6762895264137896
2022,Kiwis,27380.0,25632.971020214398,1690.0,16201.2,1747.0289797856021,6.380675601846611
2023,Kiwis,28950.0,28227.66077071691,1810.0,15994.5,722.3392292830904,2.4951268714441808
1963,Lechuga y achicoria,382000.0,387047.9536352168,16900.0,22603.6,5047.953635216807,1.3214538312085882
1964,Lechuga y achicoria,366000.0,374554.9957110509,16600.0,22048.2,8554.995711050928,2.337430522145062
1965,Lechuga y achicoria,357000.0,369083.93127056595,16500.0,21636.4,12083.931270565954,3.3848546976375222
1966,Lechuga y achicoria,354400.0,367408.4514392105,16500.0,21478.8,13008.451439210505,3.6705562751722645
1967,Lechuga y achicoria,366700.0,365950.0975802142,16500.0,22224.2,749.9024197857943,0.20450025082786866
1968,Lechuga y achicoria,338500.0,358546.65518466395,15900.0,21289.3,20046.65518466395,5.922202417921403
1969,Lechuga y achicoria,333500.0,352091.26760723145,15600.0,21378.2,18591.26760723145,5.574592985676596
1970,Lechuga y achicoria,346500.0,337909.45659089985,16500.0,21000.0,8590.543409100152,2.479233307099611
1971,Lechuga y achicoria,355900.0,353079.7644378637,17400.0,20454.0,2820.2355621362804,0.7924235914965666
1972,Lechuga y achicoria,414300.0,385961.49930191366,19100.0,21691.1,28338.50069808634,6.840091889472928
1973,Lechuga y achicoria,439800.0,429825.11088918406,20200.0,21772.3,9974.889110815944,2.268051184814903
1974,Lechuga y achicoria,439600.0,436444.82426901016,20400.0,21549.0,3155.1757309898385,0.7177378823907731
1975,Lechuga y achicoria,445900.0,434723.31544102204,20600.0,21645.6,11176.684558977955,2.50654509059833
1976,Lechuga y achicoria,432200.0,439141.8952345927,20200.0,21396.0,6941.895234592725,1.6061765929182612
1977,Lechuga y achicoria,467300.0,450333.5611095145,20700.0,22574.9,16966.4388904855,3.630738046326878
1978,Lechuga y achicoria,505900.0,484234.13156964455,21900.0,23100.5,21665.868430355447,4.282638551167315
1979,Lechuga y achicoria,531000.0,509581.60203876527,22150.0,23972.9,21418.397961234732,4.033596602869064
1980,Lechuga y achicoria,537600.0,529795.3004979156,23100.0,23272.7,7804.699502084404,1.4517670204770097
1981,Lechuga y achicoria,544200.0,535633.6618184085,22800.0,23868.4,8566.338181591476,1.5741157996309219
1982,Lechuga y achicoria,526100.0,520682.8149851954,22400.0,23486.6,5417.185014804592,1.0296873246159652
1983,Lechuga y achicoria,528500.0,512028.66481134057,22800.0,23179.8,16471.335188659432,3.1166197140320593
1984,Lechuga y achicoria,574170.0,532085.4405650451,23650.0,24277.8,42084.55943495489,7.32963398208804
1985,Lechuga y achicoria,594991.0,583852.7550903833,24435.0,24349.9,11138.244909616653,1.8720022503897795
1986,Lechuga y achicoria,589400.0,577494.7399857725,24900.0,23670.7,11905.260014227475,2.0198948106934975
1987,Lechuga y achicoria,624400.0,632108.4785166448,26100.0,23923.4,7708.478516644798,1.234541722716976
1988,Lechuga y achicoria,905900.0,704222.0969783982,33300.0,27204.2,201677.90302160184,22.262711449564172
1989,Lechuga y achicoria,955300.0,921278.4388047642,35400.0,26985.9,34021.561195235816,3.5613483926762077
1990,Lechuga y achicoria,985000.0,976182.8488141767,35100.0,28062.7,8817.151185823255,0.8951422523678431
1991,Lechuga y achicoria,1007100.0,985629.7634147647,35400.0,28449.2,21470.23658523534,2.1318872589847424
1992,Lechuga y achicoria,963200.0,979497.4275081338,32500.0,29636.9,16297.427508133813,1.6920086698643908
1993,Lechuga y achicoria,953500.0,933089.365854094,33800.0,28210.1,20410.634145905962,2.1406013787001537
1994,Lechuga y achicoria,924300.0,945767.9473088575,34500.0,26791.3,21467.94730885746,2.3226168245004284
1995,Lechuga y achicoria,898500.0,932689.3495591716,32600.0,27561.3,34189.34955917159,3.8051585486000654
1996,Lechuga y achicoria,923600.0,925189.5614173567,33500.0,27570.1,1589.5614173567155,0.17210496073589385
1997,Lechuga y achicoria,1034296.0,985411.4656048582,37394.0,27659.4,48884.53439514176,4.726358256740987
1998,Lechuga y achicoria,1018500.0,988486.235583759,36500.0,27904.1,30013.76441624097,2.946859540131661
1999,Lechuga y achicoria,1045220.0,1021129.5319043214,37838.0,27623.6,24090.468095678603,2.304822725902547
2000,Lechuga y achicoria,1014592.0,1019147.6375354803,36749.0,27608.7,4555.637535480317,0.44901177374553675
2001,Lechuga y achicoria,994200.0,1004136.7612624229,36694.0,27094.3,9936.761262422893,0.999473070048571
2002,Lechuga y achicoria,1037062.0,1045986.2506732733,37133.0,27928.3,8924.250673273345,0.8605320292589397
2003,Lechuga y achicoria,1044762.0,1026456.7089430718,37705.0,27708.8,18305.291056928225,1.7521015367067547
2004,Lechuga y achicoria,1048325.0,1035536.2622558353,36865.0,28436.9,12788.737744164653,1.2199210878462932
2005,Lechuga y achicoria,993387.0,1018269.2231042982,37718.0,26337.2,24882.22310429823,2.5047864633117034
2006,Lechuga y achicoria,987331.0,1030274.3818264141,37343.0,26439.5,42943.381826414145,4.349441253886908
2007,Lechuga y achicoria,947612.0,976108.3164064329,34912.0,27142.9,28496.31640643289,3.0071713324053397
2008,Lechuga y achicoria,1002800.0,982442.2477806598,32860.0,30517.3,20357.752219340182,2.030090967225786
2009,Lechuga y achicoria,852988.0,923628.2391492391,32557.0,26199.8,70640.23914923915,8.28150444663221
2010,Lechuga y achicoria,809390.0,873044.732759448,34256.0,23627.7,63654.732759448,7.8645316546347255
2011,Lechuga y achicoria,868436.0,852849.4140244373,32620.0,26622.8,15586.585975562688,1.7947880990150902
2012,Lechuga y achicoria,876926.0,850449.3293339165,33196.0,26416.6,26476.67066608346,3.019259397723806
2013,Lechuga y achicoria,904300.0,871602.625354561,33700.0,26833.8,32697.374645438977,3.6157662993961046
2014,Lechuga y achicoria,902941.0,873266.2719857835,33868.0,26660.6,29674.728014216525,3.2864526047899614
2015,Lechuga y achicoria,927378.0,915154.9839126725,34314.0,27026.2,12223.016087327502,1.318018767679145
2016,Lechuga y achicoria,929944.0,940442.3052757148,35646.0,26088.3,10498.30527571484,1.1289180075052734
2017,Lechuga y achicoria,976112.0,944772.2679516828,34508.0,28286.5,31339.732048317208,3.210669682200117
2018,Lechuga y achicoria,938530.0,960841.8866390446,33870.0,27709.8,22311.88663904462,2.3773226896364124
2019,Lechuga y achicoria,1009810.0,977992.6904691163,35360.0,28558.0,31817.30953088368,3.150821395201442
2020,Lechuga y achicoria,969060.0,970384.9584854026,34300.0,28252.5,1324.9584854026325,0.13672615580073808
2021,Lechuga y achicoria,1066010.0,1015964.9609802229,34280.0,31097.1,50045.03901977709,4.6946125289422325
2022,Lechuga y achicoria,969190.0,976355.8328579757,33540.0,28896.5,7165.832857975736,0.7393630617294583
2023,Lechuga y achicoria,864570.0,954331.4987743505,33230.0,26017.8,89761.4987743505,10.382212981522665
1963,Lentejas secas,33700.0,32673.248964234,49340.0,683.0,1026.7510357659994,3.0467389785341226
1964,Lentejas secas,24694.0,29440.678890404946,44200.0,558.7,4746.678890404946,19.22199275291547
1965,Lentejas secas,22202.0,23964.56206953312,45608.0,486.8,1762.56206953312,7.938753578655616
1966,Lentejas secas,38400.0,25508.825819049744,51600.0,744.2,12891.174180950256,33.570766096224624
1967,Lentejas secas,38717.0,37184.08243095715,55026.0,703.6,1532.9175690428528,3.9592880880307173
1968,Lentejas secas,35695.0,36466.1663943032,48500.0,736.0,771.1663943032036,2.1604325376192843
1969,Lentejas secas,38300.0,34551.63898950463,51747.0,740.1,3748.3610104953696,9.786843369439607
1970,Lentejas secas,31200.0,34643.623857684404,48500.0,643.3,3443.6238576844044,11.03725595411668
1971,Lentejas secas,40500.0,36742.135499818694,53600.0,755.6,3757.8645001813056,9.278677778225445
1972,Lentejas secas,44700.0,41769.95762489365,60000.0,745.0,2930.04237510635,6.554904642296084
1973,Lentejas secas,42300.0,42119.42085292787,67700.0,624.8,180.57914707213058,0.4269010569081101
1974,Lentejas secas,50500.0,48046.15797070956,75200.0,671.5,2453.842029290441,4.859093127307804
1975,Lentejas secas,55200.0,50505.74670864101,70900.0,778.6,4694.253291358989,8.504082049563387
1976,Lentejas secas,34700.0,38939.408574687695,72600.0,478.0,4239.408574687695,12.21731577719797
1977,Lentejas secas,63400.0,53410.0323540941,71000.0,893.0,9989.967645905897,15.75704676010394
1978,Lentejas secas,59000.0,50651.00816766855,71000.0,831.0,8348.991832331449,14.1508336141211
1979,Lentejas secas,47000.0,50654.80174103806,76100.0,617.6,3654.8017410380635,7.776173917102263
1980,Lentejas secas,56100.0,53303.67741344415,69900.0,802.6,2796.322586555849,4.984532239849998
1981,Lentejas secas,21700.0,33943.67747920158,70500.0,307.8,12243.677479201579,56.422476862680085
1982,Lentejas secas,30100.0,27782.83883536976,64900.0,463.8,2317.161164630241,7.698209849269904
1983,Lentejas secas,36700.0,36708.57169653325,64600.0,568.1,8.571696533246723,0.02335612134399652
1984,Lentejas secas,44572.0,42092.433789372655,61988.0,719.0,2479.566210627345,5.563057997458819
1985,Lentejas secas,48531.0,44453.082201648715,60913.0,796.7,4077.9177983512855,8.402707132248018
1986,Lentejas secas,40700.0,41727.05722592805,66600.0,611.1,1027.0572259280525,2.5234821275873527
1987,Lentejas secas,54385.0,48926.16601121604,94108.0,577.9,5458.833988783961,10.037388965310216
1988,Lentejas secas,47300.0,47297.204145799784,68100.0,694.6,2.7958542002161266,0.00591089682920957
1989,Lentejas secas,30100.0,40578.13393110549,45800.0,657.2,10478.13393110549,34.81107618307472
1990,Lentejas secas,26400.0,35187.52552400241,45300.0,582.8,8787.525524002413,33.28608153031217
1991,Lentejas secas,20200.0,23215.707347537456,41400.0,487.9,3015.7073475374564,14.929244294739883
1992,Lentejas secas,10600.0,18299.955592179238,33200.0,319.3,7699.955592179238,72.64109049225696
1993,Lentejas secas,19310.0,16212.202532479105,28285.0,682.7,3097.797467520895,16.042451929160514
1994,Lentejas secas,16900.0,17854.24128687042,30500.0,554.1,954.2412868704196,5.646398147162246
1995,Lentejas secas,5900.0,11006.832702594547,36800.0,160.3,5106.832702594547,86.55648648465333
1996,Lentejas secas,27200.0,15951.575520458924,41100.0,661.8,11248.424479541076,41.35450176301866
1997,Lentejas secas,16899.0,21996.942418319595,32935.0,513.1,5097.942418319595,30.167124790340228
1998,Lentejas secas,15900.0,17615.91683612002,27200.0,584.6,1715.916836120021,10.79192978691837
1999,Lentejas secas,8900.0,12629.974447544984,21000.0,423.8,3729.9744475449843,41.90982525331443
2000,Lentejas secas,21978.0,16426.528887549306,24424.0,899.9,5551.471112450694,25.259218820869478
2001,Lentejas secas,19088.0,17827.949909270275,27564.0,692.5,1260.0500907297246,6.601268287561424
2002,Lentejas secas,22467.0,21579.112460551278,29729.0,755.7,887.8875394487222,3.951963054474217
2003,Lentejas secas,20696.0,18077.87379466208,28726.0,720.5,2618.1262053379214,12.65039720399073
2004,Lentejas secas,27378.0,24645.51604180676,33103.0,827.1,2732.4839581932392,9.980582797111692
2005,Lentejas secas,24761.34,26249.243068840766,36151.0,684.9,1487.9030688407656,6.008976367356394
2006,Lentejas secas,12005.0,17183.810581098176,18125.0,662.3,5178.810581098176,43.138780350672015
2007,Lentejas secas,14496.0,12809.25322733549,16913.0,857.1,1686.74677266451,11.63594627941853
2008,Lentejas secas,12800.0,12325.702221203806,16932.0,756.0,474.2977787961936,3.705451396845263
2009,Lentejas secas,11900.0,12793.840260130271,23088.0,515.4,893.8402601302714,7.511262690170348
2010,Lentejas secas,22715.0,16236.019110205765,29478.0,770.6,6478.980889794235,28.52291829097176
2011,Lentejas secas,20426.0,20607.913121501795,38550.0,529.9,181.9131215017951,0.8905959145294972
2012,Lentejas secas,15046.0,17530.434264739804,36298.0,414.5,2484.4342647398043,16.512257508572407
2013,Lentejas secas,18729.32,22083.40988177686,27733.0,675.3,3354.089881776861,17.908230954337164
2014,Lentejas secas,18067.11,17919.762853213713,24059.0,750.9,147.34714678628734,0.8155546005215407
2015,Lentejas secas,23746.45,20640.97982632034,30548.0,777.4,3105.4701736796596,13.077618649017683
2016,Lentejas secas,29827.0,26228.60296005379,26427.0,1128.7,3598.3970399462087,12.064227176538736
2017,Lentejas secas,24357.0,25171.70964664844,36504.0,667.2,814.70964664844,3.3448686071701768
1963,Limones y limas,106000.0,112259.37019491788,8900.0,11910.1,6259.370194917879,5.905066221620641
1964,Limones y limas,134000.0,116323.03311374348,11300.0,11858.4,17676.966886256516,13.19176633302725
1965,Limones y limas,96000.0,124604.63662907096,11200.0,8571.4,28604.636629070956,29.79649648861558
1966,Limones y limas,93300.0,105830.30925267348,11400.0,8184.2,12530.309252673484,13.430127816370293
1967,Limones y limas,111000.0,98874.711589852,11600.0,9569.0,12125.288410148001,10.923683252385587
1968,Limones y limas,80500.0,104275.28755661198,12100.0,6652.9,23775.287556611976,29.534518703865807
1969,Limones y limas,130200.0,112381.62591346033,12400.0,10500.0,17818.37408653967,13.685387163240915
1970,Limones y limas,96800.0,121966.07043791312,15300.0,6326.8,25166.07043791312,25.998006650736695
1971,Limones y limas,109700.0,105871.62753372572,16400.0,6689.0,3828.372466274275,3.4898563958744537
1972,Limones y limas,196500.0,130700.17632064047,18000.0,10916.7,65799.82367935953,33.48591535845269
1973,Limones y limas,265400.0,198116.7814711756,17300.0,15341.0,67283.21852882439,25.351627177401802
1974,Limones y limas,225400.0,254167.5865319443,18700.0,12053.5,28767.58653194431,12.762904406363937
1975,Limones y limas,253700.0,240635.95018223455,22200.0,11427.9,13064.049817765452,5.149408678661984
1976,Limones y limas,237900.0,246895.9606093297,23400.0,10166.7,8995.96060932969,3.781404207368512
1977,Limones y limas,336600.0,278156.13426969154,26000.0,12946.2,58443.86573030846,17.363002296585996
1978,Limones y limas,247700.0,293046.8852553203,26000.0,9526.9,45346.88525532029,18.307180159596403
1979,Limones y limas,346700.0,323927.03229725274,31080.0,11155.1,22772.967702747264,6.568493712935466
1980,Limones y limas,336000.0,317741.466032059,33300.0,10090.1,18258.53396794101,5.4340874904586345
1981,Limones y limas,443300.0,388665.9612669989,37000.0,11981.1,54634.0387330011,12.32439402955134
1982,Limones y limas,429500.0,437568.93972057913,38000.0,11302.6,8068.939720579132,1.8786821235341402
1983,Limones y limas,544500.0,480152.0145742839,38850.0,14015.4,64347.98542571609,11.817811832087436
1984,Limones y limas,288900.0,414663.63080081006,45200.0,6391.6,125763.63080081006,43.53189020450331
1985,Limones y limas,481633.0,461534.0923164332,48111.0,10010.9,20098.907683566795,4.173075284203282
1986,Limones y limas,619100.0,499889.5240916874,49600.0,12481.9,119210.4759083126,19.25544757039454
1987,Limones y limas,738000.0,628479.1193071872,48600.0,15185.2,109520.88069281285,14.840227736153503
1988,Limones y limas,733000.0,734516.5434746993,49700.0,14748.5,1516.5434746992541,0.2068954262891206
1989,Limones y limas,625300.0,709061.2207484612,47000.0,13304.3,83761.2207484612,13.395365544292531
1990,Limones y limas,629700.0,636107.6091392159,46199.0,13630.2,6407.6091392159,1.017565370686978
1991,Limones y limas,555367.0,573429.7678010353,44745.0,12411.8,18062.767801035312,3.2524020694487272
1992,Limones y limas,743475.0,688893.256304888,45022.0,16513.6,54581.743695111945,7.3414363220164685
1993,Limones y limas,789200.0,755475.2824216421,43530.0,18130.0,33724.7175783579,4.273278963299278
1994,Limones y limas,654300.0,708902.2346605768,43100.0,15181.0,54602.234660576796,8.345137499706066
1995,Limones y limas,605500.0,627295.546043973,41085.0,14737.7,21795.54604397295,3.5995947223737326
1996,Limones y limas,713200.0,679894.3833815026,42100.0,16940.6,33305.61661849741,4.66988455110732
1997,Limones y limas,912148.0,829275.8465386684,44738.0,20388.7,82872.15346133162,9.08538454958314
1998,Limones y limas,881700.0,874366.4435034546,44000.0,20038.6,7333.55649654544,0.8317518993473334
1999,Limones y limas,873644.0,886989.3698985507,45213.0,19322.8,13345.369898550678,1.527552401041005
2000,Limones y limas,915049.0,895052.2192602117,45833.0,19964.9,19996.780739788315,2.185323489757195
2001,Limones y limas,1024105.0,935666.420661562,47450.0,21582.8,88438.579338438,8.635694517499475
2002,Limones y limas,933731.0,969210.6412770863,47141.0,19807.2,35479.64127708634,3.7997711629030566
2003,Limones y limas,1129594.0,1046528.1136836467,47368.0,23847.2,83065.88631635334,7.353605482709128
2004,Limones y limas,810263.0,934095.164522408,47313.0,17125.6,123832.16452240804,15.28295930116617
2005,Limones y limas,944836.0,968698.8299075855,45171.0,20916.9,23862.829907585518,2.5256054921262017
2006,Limones y limas,877134.0,866448.0397984404,43247.0,20282.0,10685.960201559588,1.218281380217799
2007,Limones y limas,506699.0,773695.805416109,41996.0,12065.4,266996.80541610904,52.693375241733065
2008,Limones y limas,687936.0,642430.304658213,46809.0,14696.7,45505.69534178695,6.614815235979357
2009,Limones y limas,558180.0,632603.2051952071,39371.0,14177.4,74423.20519520715,13.333190941131381
2010,Limones y limas,717906.0,679195.6865842383,40801.0,17595.3,38710.31341576169,5.392114485150101
2011,Limones y limas,736198.0,728321.3978314415,39571.0,18604.5,7876.602168558515,1.069902684951401
2012,Limones y limas,683604.0,702314.6888652049,39463.0,17322.7,18710.688865204924,2.7370654450829606
2013,Limones y limas,715300.0,696165.2258272481,38400.0,18627.6,19134.77417275193,2.675069785090442
2014,Limones y limas,1090709.0,802955.6669384749,37743.0,28898.3,287753.33306152513,26.382227804256235
2015,Limones y limas,886271.69,891718.5178322376,38484.0,23029.6,5446.827832237701,0.6145776620979173
2016,Limones y limas,955578.0,977030.499876258,41218.0,23183.5,21452.499876257963,2.244976325978409
2017,Limones y limas,925615.0,923037.9127221331,43087.0,21482.5,2577.0872778669,0.27841891908265315
2018,Limones y limas,1087230.0,1007062.048526918,46010.0,23630.3,80167.95147308195,7.3735963386847265
2019,Limones y limas,884890.0,942499.2454836299,46840.0,18891.8,57609.24548362987,6.510328457054534
2020,Limones y limas,1100470.0,1035059.1692988053,48350.0,22760.5,65410.8307011947,5.943899488508974
2021,Limones y limas,1017360.0,952994.2760781299,50810.0,20022.8,64365.723921870114,6.326740182616784
2022,Limones y limas,863240.0,931906.0918971485,52570.0,16420.8,68666.09189714852,7.954461319812395
2023,Limones y limas,1148870.0,914877.9160176077,51670.0,22234.8,233992.08398239233,20.367150676960172
1963,Linaza,4151.0,4691.377450356391,7405.0,560.6,540.3774503563909,13.01800651304242
1964,Linaza,1724.0,2887.264489896354,2964.0,581.6,1163.264489896354,67.47473839305998
1965,Linaza,1022.0,1494.2086592845621,1617.0,632.0,472.20865928456215,46.204369793009995
1966,Linaza,2480.0,1442.7381581380187,3313.0,748.6,1037.2618418619813,41.825074268628285
1967,Linaza,2990.0,2502.1871792429392,4312.0,693.4,487.81282075706076,16.31481005876457
1968,Linaza,3504.0,2909.167922973115,4673.0,749.8,594.8320770268851,16.975801285013844
1969,Linaza,657.0,1965.4524664744908,1090.0,602.8,1308.4524664744908,199.1556265562391
1970,Linaza,206.0,299.170492155764,402.0,512.4,93.17049215576401,45.228394250370876
1971,Linaza,141.0,172.71333461075866,209.0,674.6,31.713334610758665,22.491726674296924
1972,Linaza,921.0,350.4289563283137,1195.0,770.7,570.5710436716863,61.951253384547925
1973,Linaza,847.0,693.1881327121241,1069.0,792.3,153.81186728787588,18.1596065274942
1974,Linaza,836.0,1064.9136909167753,1217.0,686.9,228.9136909167753,27.382020444590342
1975,Linaza,1163.0,831.7169723042647,1500.0,775.3,331.2830276957353,28.48521304348541
1976,Linaza,1364.0,1412.318973054401,1884.0,724.0,48.31897305440111,3.5424467048681163
1977,Linaza,984.0,1167.577933229728,1898.0,518.4,183.57793322972793,18.656294027411374
1978,Linaza,1100.0,983.6222945317472,1856.0,592.7,116.37770546825277,10.579791406204798
1979,Linaza,543.0,966.3463360974345,913.0,594.7,423.34633609743446,77.96433445624945
1980,Linaza,0.0,84.90907976934551,11.0,0.0,84.90907976934551,inf
1981,Linaza,11.0,9.825859848428747,26.0,423.1,1.1741401515712528,10.674001377920481
1984,Linaza,2.0,9.154939995495006,3.0,666.7,7.154939995495006,357.7469997747503
1986,Linaza,10.0,6.7797349100068445,15.0,666.7,3.2202650899931555,32.202650899931555
1990,Linaza,14.0,11.357915808200383,20.0,700.0,2.6420841917996167,18.872029941425833
1991,Linaza,583.0,61.211883426225924,1010.0,577.2,521.7881165737741,89.50053457526143
1994,Linaza,22.0,190.82988880172792,72.0,305.6,168.82988880172792,767.4085854623996
1995,Linaza,6963.0,160.75148145290328,11000.0,633.0,6802.248518547097,97.6913473868605
1996,Linaza,7000.0,6585.781130186496,19871.0,352.3,414.21886981350417,5.9174124259072025
1997,Linaza,7900.0,10197.767730837606,22000.0,359.1,2297.767730837606,29.08566747895704
1998,Linaza,30228.0,16207.071604552519,32599.0,927.3,14020.928395447481,46.38391026679728
1999,Linaza,24000.0,20139.73630072386,25000.0,960.0,3860.26369927614,16.08443208031725
2000,Linaza,14688.0,17682.01471930181,20526.0,715.6,2994.0147193018092,20.38408714121602
2001,Linaza,6989.0,12021.185058026911,11145.0,627.1,5032.185058026911,72.00150319111333
2002,Linaza,3800.0,5622.942587184878,11145.0,341.0,1822.942587184878,47.97217334697048
2003,Linaza,3800.0,3818.5770050190763,11145.0,341.0,18.577005019076296,0.4888685531335867
2004,Linaza,7000.0,4812.846227436141,6000.0,1166.7,2187.153772563859,31.245053893769416
2005,Linaza,7000.0,6849.272122293611,6000.0,1166.7,150.72787770638934,2.1532553958055622
2006,Linaza,6800.0,7117.305552194667,8433.0,806.3,317.30555219466714,4.666258120509811
2007,Linaza,6800.0,6661.148884157022,6250.0,1088.0,138.8511158429783,2.0419281741614457
2008,Linaza,4528.34,5481.048052921655,5020.0,902.1,952.7080529216546,21.038792425516956
2009,Linaza,2473.78,3659.35135764805,2593.0,954.1,1185.5713576480498,47.92549691759371
2010,Linaza,58.0,1183.3343010650265,33.0,1757.6,1125.3343010650265,1940.2315535603905
2011,Linaza,1.0,23.453016572268375,13.0,76.9,22.453016572268375,2245.3016572268375
2012,Linaza,10.0,13.976733980483678,22.0,454.5,3.9767339804836777,39.76733980483678
2013,Linaza,6.0,9.51088533853276,8.0,750.0,3.510885338532759,58.514755642212656
2014,Linaza,8.0,10.982946340491274,9.0,888.9,2.9829463404912744,37.28682925614093
2015,Linaza,9.0,12.112803289728445,11.0,818.2,3.112803289728445,34.58670321920494
2016,Linaza,11.0,13.987476859447039,17.0,647.1,2.987476859447039,27.158880540427628
2017,Linaza,11.0,12.519496369694764,13.0,846.2,1.5194963696947639,13.81360336086149
2019,Linaza,10.0,9.900565805390812,20.0,500.0,0.0994341946091879,0.994341946091879
2020,Linaza,50.0,19.886183629355905,50.0,1000.0,30.113816370644095,60.2276327412882
2021,Linaza,350.0,107.17647225510385,340.0,1029.4,242.82352774489615,69.37815078425604
2022,Linaza,730.0,447.89018920178245,900.0,811.1,282.10981079821755,38.645179561399665
2023,Linaza,470.0,461.620866276637,920.0,510.9,8.379133723362997,1.7827944092261696
1963,"Lino, en rama o enriado",4892.0,3878.4859387947154,6220.0,786.5,1013.5140612052846,20.717785388497234
1964,"Lino, en rama o enriado",2360.0,2981.022432043786,2894.0,815.5,621.022432043786,26.314509832363814
1965,"Lino, en rama o enriado",601.0,1089.1132492405045,957.0,628.0,488.1132492405045,81.21684679542504
1966,"Lino, en rama o enriado",792.0,375.40505977493945,1270.0,623.6,416.59494022506055,52.600371240537946
1967,"Lino, en rama o enriado",328.0,388.3979531717507,447.0,733.8,60.397953171750714,18.414010113338634
1968,"Lino, en rama o enriado",348.0,288.6655432390329,416.0,836.5,59.3344567609671,17.050131253151466
1969,"Lino, en rama o enriado",252.0,217.06748892409814,280.0,900.0,34.93251107590186,13.862107569802323
1970,"Lino, en rama o enriado",84.0,134.11166056109744,89.0,943.8,50.11166056109744,59.65673876321124
1971,"Lino, en rama o enriado",36.0,70.95918640361032,53.0,679.2,34.95918640361032,97.10885112113978
1972,"Lino, en rama o enriado",130.0,70.0995332160439,146.0,890.4,59.900466783956105,46.077282141504696
1973,"Lino, en rama o enriado",126.0,136.3122449771738,168.0,750.0,10.312244977173805,8.1843214104554
1974,"Lino, en rama o enriado",381.0,519.9225179327331,494.0,771.3,138.92251793273306,36.462603131950935
1975,"Lino, en rama o enriado",41.0,78.32825553507715,21.0,1952.4,37.32825553507715,91.04452569531011
1976,"Lino, en rama o enriado",21.0,36.76354979522769,14.0,1500.0,15.76354979522769,75.06452283441757
1977,"Lino, en rama o enriado",1045.0,118.47121911071524,409.0,2555.0,926.5287808892848,88.66304123342438
1978,"Lino, en rama o enriado",33.0,273.9371255408787,35.0,942.9,240.9371255408787,730.1125016390263
1979,"Lino, en rama o enriado",7.0,27.25765908602379,10.0,700.0,20.25765908602379,289.3951298003398
1980,"Lino, en rama o enriado",1.0,6.185545362920692,4.0,250.0,5.185545362920692,518.5545362920692
1981,"Lino, en rama o enriado",1.0,2.528513520635186,1.0,1000.0,1.5285135206351859,152.8513520635186
1982,"Lino, en rama o enriado",1.0,2.291524313305634,1.0,1000.0,1.2915243133056342,129.15243133056342
1983,"Lino, en rama o enriado",1.0,3.1946614686534636,1.0,1000.0,2.1946614686534636,219.46614686534636
1984,"Lino, en rama o enriado",1.0,3.1020716718443335,1.0,1000.0,2.1020716718443335,210.20716718443336
1985,"Lino, en rama o enriado",1.0,2.5650228793372185,1.0,1000.0,1.5650228793372185,156.50228793372185
1986,"Lino, en rama o enriado",15.0,4.89079011150355,15.0,1000.0,10.10920988849645,67.39473258997634
1993,"Lino, en rama o enriado",92.0,30.88380569277421,185.0,497.3,61.11619430722579,66.430645986115
1994,"Lino, en rama o enriado",1967.0,289.69136013414516,3231.0,608.8,1677.3086398658547,85.27242703944356
1995,"Lino, en rama o enriado",9560.0,2530.1107370032737,8134.0,1175.3,7029.889262996727,73.53440651670216
1996,"Lino, en rama o enriado",22218.0,12405.860272952674,39848.0,557.6,9812.139727047326,44.1630197454646
1997,"Lino, en rama o enriado",28648.0,22451.20884452131,42834.0,668.8,6196.7911554786915,21.630798504184206
1998,"Lino, en rama o enriado",75857.0,40565.76140331615,86613.0,875.8,35291.23859668385,46.52337766677281
1999,"Lino, en rama o enriado",86537.0,73221.51329445594,126582.0,683.6,13315.486705544055,15.387044507602592
