time,Temp media,Dias calefaccion,Dias efrigeracion,Dias helada,Max temp monthly max,Max temp monthly mean,Max temp monthly min,Min temp monthly max,Min temp monthly mean,Min temp monthly min
1940-01-01,274.07592042314906,451.7157848754798,0.0,17.126696146215973,283.0697201100133,277.3838489888895,269.9020173498327,278.2375367794422,271.12806458983744,262.1260201992929
1940-02-01,277.55636609286967,321.4828649092497,0.0011326716978343,11.215833432948116,287.3321158828415,281.2341545631871,272.25610209065474,279.75446387057275,274.28229761826555,265.12506565684066
1940-03-01,280.15272797867885,266.58631139146075,0.1857224695425886,8.919249118382826,292.3129144303647,284.2599677902044,276.4656350740252,283.51586607771253,276.47443965365744,269.2071079427169
1940-04-01,283.8238410236363,156.48117917585824,0.5911035910729177,2.986530781362017,294.4990647089189,287.96476555382185,281.1439952005392,285.06099875460245,279.9948703534318,274.15319392743856
1940-05-01,288.0693101824522,69.05799365132668,5.698343197913918,0.4509164164449462,298.84712828115266,292.079620254312,285.65197845810883,288.9536407408253,284.1508810270749,280.160486541337
1940-06-01,291.68241210363146,23.59591607987977,16.928913902446162,0.0954924203909171,300.2611624907481,295.6412237644752,290.3317192420673,290.87644367021915,287.87891042037336,284.5008001976047
1940-07-01,294.69087429457807,11.600248775436429,56.45559978595857,0.036747222227931,304.28525661500794,299.1730011262102,294.2137111706518,293.65988396511284,290.33906275256373,286.97408630064825
1940-08-01,294.46078209747697,16.539410135256976,60.349646141326936,0.073070997517337,303.9250699432083,299.1329718795315,293.91191255423155,294.0314562742674,290.0636168969463,285.9250104819501
1940-09-01,291.35615565938383,30.016562744737804,19.18194521874323,0.1188534009838926,300.082570783415,295.84872058273515,288.39749487116944,290.61207678046003,287.5658795205942,283.0117087644581
1940-10-01,286.78898161360485,99.54710116530156,3.70145359122512,1.1629401057305848,296.888854620905,290.35273357509584,282.8220645538947,288.74815835247824,283.88199810712985,276.9014367632582
1940-11-01,282.2107658312903,200.01670474816603,0.0450710256573964,4.523079974867361,291.66023127863804,285.69313927512974,278.47067492242326,284.6117089047046,279.3677843715694,273.39877830576097
1940-12-01,273.8626429419051,458.83925240916926,0.0,18.303170565605,283.91029758454226,277.1864477598741,270.1735429296061,278.6896391125718,271.0362669217702,264.1117027733104
1941-01-01,276.0104424367413,391.9799898452405,0.0,14.313805945092543,285.179792086131,278.7818137492437,271.5978726299075,280.531766432484,273.47090084740586,264.996651720705
1941-02-01,279.01046608061233,269.7377794435695,0.0009547232628078,8.626305489598815,287.98354648125706,282.392675586786,275.7364555946292,280.9104520384718,276.09969255386096,269.5530332212006
1941-03-01,280.61945508172903,249.99331318198028,0.0395301293088563,7.483861974598684,291.368057219122,284.69619795527376,278.5420589010884,282.1679047614549,277.01830983770174,271.8858898049672
1941-04-01,283.43030761095986,166.2822692983889,0.3744497175440784,3.318316151797177,293.5574721278013,287.3177605135954,279.68558565366624,284.20121816131405,279.7412643316562,273.21244429083447
1941-05-01,286.9905987826126,92.66521936436072,4.212293706432449,1.0031756712890552,297.39880289524945,290.8267527823534,285.19484952232085,287.7699248188797,283.2242579959893,278.79551433568406
1941-06-01,292.8792489176542,21.76880964874408,35.24723925143677,0.2018299340027277,302.8213175082701,297.2595612076606,290.9574753915387,292.93882253652055,288.52050497479786,284.0077251502013
1941-07-01,295.81569723511296,7.9966103698463025,75.81719721041308,0.0174284035681602,305.6253125513066,300.45973740234,295.41916515731174,294.70483074996207,291.24548930699694,287.94621979567626
1941-08-01,294.9435330555174,13.041487061432738,65.82668830759094,0.0487450679062834,304.8639207101708,299.63357532200007,293.6577174474284,294.0573589694718,290.4672792767782,286.7081763029456
1941-09-01,290.403130239499,42.6653931935828,16.746711828965523,0.2227034172983955,300.7808409376442,294.69915869118927,289.1580954577851,290.7228152898414,286.52486484528885,282.6529722999576
1941-10-01,285.78630957328335,126.7354652757687,2.7574032103895525,2.690694605313253,295.96386608772565,289.8356463345926,280.93139339410936,287.8203996024241,282.2607686440797,274.2268915402152
1941-11-01,280.2567309454058,255.337028141417,0.0396374273441501,7.311933844340462,289.35629860839646,283.39724255225644,276.7901036929526,284.30489636278264,277.5730370302865,270.6406788144907
1941-12-01,276.16722248255945,386.7410918032746,0.0,14.882626899588436,285.16273461368644,279.8173229111529,272.29787267303305,279.5331477699805,273.2151893640976,265.058577350928
