Real,Predicho,Producto,Año,Error_Absoluto,Error_Porcentual
5637.999999999995,7850.407067266965,"Semilla de cartamo, alazor",1989,2212.4070672669695,39.240990905763944
1425.0000000000002,5789.534199235405,"Semilla de cartamo, alazor",1990,4364.534199235405,306.2831017007301
323.99999999999994,1170.036569749732,"Semilla de cartamo, alazor",1991,846.036569749732,261.122398070905
629.9999999999998,369.1522976305461,"Semilla de cartamo, alazor",1992,260.84770236945366,41.4043972015006
301.9999999999999,545.4098436869425,"Semilla de cartamo, alazor",1993,243.40984368694262,80.59928598905388
398.0000000000001,353.34567893547853,"Semilla de cartamo, alazor",1994,44.65432106452158,11.21967865942753
47.99999999999999,336.13193362545536,"Semilla de cartamo, alazor",1995,288.13193362545536,600.2748617196987
634.0,73.74484336782335,"Semilla de cartamo, alazor",1996,560.2551566321766,88.36832123535909
252.00000000000003,495.5823014215874,"Semilla de cartamo, alazor",1997,243.58230142158735,96.6596434212648
292.0000000000001,376.24556867875714,"Semilla de cartamo, alazor",1998,84.24556867875702,28.851222150259243
249.9999999999999,318.52710616156156,"Semilla de cartamo, alazor",1999,68.52710616156168,27.410842464624686
210.99999999999997,307.70355576270924,"Semilla de cartamo, alazor",2000,96.70355576270927,45.831069081852746
16.999999999999996,304.8823357193278,"Semilla de cartamo, alazor",2001,287.8823357193278,1693.4255042313403
42.99999999999999,57.879247969900256,"Semilla de cartamo, alazor",2002,14.879247969900263,34.602902255582016
107.99999999999997,43.16833827962756,"Semilla de cartamo, alazor",2003,64.83166172037241,60.02931640775224
89.99999999999997,160.56476905966446,"Semilla de cartamo, alazor",2004,70.56476905966448,78.40529895518279
17.999999999999996,106.40196730896503,"Semilla de cartamo, alazor",2005,88.40196730896503,491.1220406053614
67.00000000000001,62.92507722938477,"Semilla de cartamo, alazor",2006,4.074922770615245,6.081974284500364
23.999999999999996,61.96160776197745,"Semilla de cartamo, alazor",2007,37.96160776197745,158.17336567490605
1381.0500000000004,59.61096233653882,"Semilla de cartamo, alazor",2008,1321.4390376634615,95.6836492280121
1911.1699999999998,772.7658713734288,"Semilla de cartamo, alazor",2009,1138.404128626571,59.56582243476881
3517.0000000000027,1834.334361811559,"Semilla de cartamo, alazor",2010,1682.6656381884438,47.84377703123237
5423.999999999997,3524.898676881941,"Semilla de cartamo, alazor",2011,1899.1013231180564,35.012929998489255
1965.9999999999995,4956.840723542802,"Semilla de cartamo, alazor",2012,2990.8407235428026,152.1282158465312
4195.999999999999,2069.471460538817,"Semilla de cartamo, alazor",2013,2126.528539461182,50.67989846189662
3862.0000000000014,4278.022340579129,"Semilla de cartamo, alazor",2014,416.022340579128,10.772199393555875
3341.3300000000027,3986.299895830725,"Semilla de cartamo, alazor",2015,644.9698958307222,19.302789482952047
4455.999999999997,3158.244052303544,"Semilla de cartamo, alazor",2016,1297.7559476964534,29.12378697702994
5033.999999999998,4287.706366222393,"Semilla de cartamo, alazor",2017,746.2936337776055,14.825062252236904
1905.999999999999,1439.2209940368887,Semilla de girasol,1963,466.7790059631104,24.489979326501082
10900.000000000004,1862.0637642258353,Semilla de girasol,1964,9037.936235774168,82.91684619976299
8800.000000000004,9225.576464321357,Semilla de girasol,1965,425.57646432135334,4.8360961854699225
32600.0,9951.773016049367,Semilla de girasol,1966,22648.226983950633,69.47308890782404
20587.00000000001,23082.349759064266,Semilla de girasol,1967,2495.3497590642546,12.120997518163177
30514.000000000025,22592.371739008297,Semilla de girasol,1968,7921.628260991729,25.960635318187464
55099.99999999999,26734.794765591218,Semilla de girasol,1969,28365.205234408775,51.4795013328653
158499.99999999997,51078.9422979475,Semilla de girasol,1970,107421.05770205247,67.77353798236749
223100.00000000017,116874.77001189296,Semilla de girasol,1971,106225.22998810721,47.61328103456169
242900.00000000017,185732.5515166211,Semilla de girasol,1972,57167.44848337906,23.535384307690006
293200.00000000023,240152.38026472382,Semilla de girasol,1973,53047.619735276414,18.092639746001492
285600.0000000001,247960.7157898489,Semilla de girasol,1974,37639.28421015121,13.179021081985711
415799.99999999977,271760.21463024494,Semilla de girasol,1975,144039.78536975483,34.64160302302908
311899.99999999977,327615.2975805324,Semilla de girasol,1976,15715.297580532613,5.038569278785709
388299.99999999994,321054.71393496334,Semilla de girasol,1977,67245.2860650366,17.317869190068663
470100.0000000003,302883.43439224054,Semilla de girasol,1978,167216.56560775975,35.57042450707502
503900.00000000035,431043.27729687304,Semilla de girasol,1979,72856.7227031273,14.458567712468199
669999.9999999998,475681.41588957544,Semilla de girasol,1980,194318.58411042433,29.00277374782454
369999.99999999977,580663.4688477754,Semilla de girasol,1981,210663.4688477756,56.93607266156101
765000.0000000003,458393.7770501339,Semilla de girasol,1982,306606.22294986644,40.079244830047884
749999.9999999998,587963.1112424161,Semilla de girasol,1983,162036.88875758369,21.604918501011163
1100074.9999999993,725195.3197373785,Semilla de girasol,1984,374879.6802626208,34.07764745700257
915344.0,839854.0909690344,Semilla de girasol,1985,75489.90903096565,8.247162709425707
872000.0000000001,956403.0277657288,Semilla de girasol,1986,84403.02776572865,9.679246303409247
1005999.9999999992,846265.1421368251,Semilla de girasol,1987,159734.85786317405,15.87821648739306
1135599.9999999998,845683.5509453517,Semilla de girasol,1988,289916.44905464805,25.529803544791136
926799.9999999998,1036006.6371805845,Semilla de girasol,1989,109206.63718058472,11.783193480857223
1312299.999999999,999210.0520756908,Semilla de girasol,1990,313089.94792430825,23.85810774398449
1025499.9999999997,1038716.5019504264,Semilla de girasol,1991,13216.501950426726,1.2887861482619922
1343099.9999999993,1082320.8672498763,Semilla de girasol,1992,260779.13275012304,19.4162112091522
1309214.9999999988,1175965.1534465144,Semilla de girasol,1993,133249.84655348444,10.177842948139501
978573.9999999999,1318802.3099712452,Semilla de girasol,1994,340228.30997124535,34.76776513286122
587500.0000000002,1019969.9583620282,Semilla de girasol,1995,432469.958362028,73.61190780630261
1177699.9999999995,700790.0320503976,Semilla de girasol,1996,476909.96794960194,40.49502996939816
1284291.0000000005,861436.7773136538,Semilla de girasol,1997,422854.2226863466,32.92510986110987
1190200.0000000007,1149861.341219489,Semilla de girasol,1998,40338.6587805117,3.389233639767407
643600.0000000005,1138929.4707522464,Semilla de girasol,1999,495329.470752246,76.96231677318919
918999.0000000005,790907.8921557833,Semilla de girasol,2000,128091.10784421721,13.93811177642382
871001.9999999994,795071.390589757,Semilla de girasol,2001,75930.60941024241,8.717615965318387
771107.0000000002,872411.8643789166,Semilla de girasol,2002,101304.86437891633,13.137588477204371
762523.9999999998,759080.2075889576,Semilla de girasol,2003,3443.7924110421445,0.4516306911050859
820871.9999999993,741607.0022179399,Semilla de girasol,2004,79264.99778205936,9.656194605499936
381275.0,776682.6938942614,Semilla de girasol,2005,395407.6938942614,103.70669304157403
662083.0,469454.09790515545,Semilla de girasol,2006,192628.90209484455,29.094373680466735
733154.0000000005,532588.9322060588,Semilla de girasol,2007,200565.0677939417,27.356471872750003
872686.9999999998,733643.8723215016,Semilla de girasol,2008,139043.12767849816,15.932760276994868
869539.9999999993,803196.4453295667,Semilla de girasol,2009,66343.55467043258,7.629730049271181
886999.9999999995,822226.7345091765,Semilla de girasol,2010,64773.265490823076,7.302510201896631
1090171.0000000005,824380.7948749758,Semilla de girasol,2011,265790.20512502466,24.380597642482194
642016.9999999999,903058.0511447917,Semilla de girasol,2012,261041.05114479177,40.659523212748546
1029400.0000000003,751305.9515761839,Semilla de girasol,2013,278094.04842381645,27.01515916298974
952985.9999999999,833988.2854944615,Semilla de girasol,2014,118997.71450553834,12.486827141798344
769195.0000000002,988202.218410973,Semilla de girasol,2015,219007.21841097274,28.472262353625894
772179.6799999997,818746.6153547448,Semilla de girasol,2016,46566.93535474513,6.0305828501917
841739.9999999993,737641.4388863358,Semilla de girasol,2017,104098.56111366348,12.367068348143556
960789.9999999994,798559.4509597683,Semilla de girasol,2018,162230.54904023116,16.885120477964097
782290.0000000001,854754.3528104333,Semilla de girasol,2019,72464.35281043313,9.263106112877976
892799.9999999998,853847.9081638248,Semilla de girasol,2020,38952.09183617495,4.362913512116371
768350.0000000001,819636.4014344716,Semilla de girasol,2021,51286.40143447148,6.674874918262702
829250.0000000007,782746.7797156892,Semilla de girasol,2022,46503.22028431145,5.607864972482534
849399.9999999997,791772.6336423906,Semilla de girasol,2023,57627.36635760905,6.784479203862618
1369.9999999999998,434.88472316907496,Sorgo,1963,935.1152768309248,68.25658954970255
50899.999999999985,1274.261624358488,Sorgo,1964,49625.7383756415,97.49653904841162
42800.00000000002,40697.18456651406,Sorgo,1965,2102.8154334859646,4.9131201716961765
39800.00000000001,41974.89324595297,Sorgo,1966,2174.8932459529606,5.464555894354171
44097.99999999996,37029.877781113646,Sorgo,1967,7068.122218886318,16.028214927856872
91127.99999999996,41064.21291495634,Sorgo,1968,50063.787085043616,54.93787538960982
142030.0000000001,75080.60246494073,Sorgo,1969,66949.39753505935,47.137504425163215
189500.0000000001,129670.13464897983,Sorgo,1970,59829.86535102026,31.57248831188403
173099.9999999999,168558.536801968,Sorgo,1971,4541.46319803191,2.623606700191746
177500.00000000015,183149.82050868846,Sorgo,1972,5649.82050868831,3.1829974696835523
164199.99999999994,181288.91612438575,Sorgo,1973,17088.91612438581,10.407378882086368
157300.0000000001,183564.3164148142,Sorgo,1974,26264.316414814122,16.696958941394854
144199.9999999999,164722.0514042003,Sorgo,1975,20522.051404200378,14.231658394036332
158899.9999999999,136048.32741604812,Sorgo,1976,22851.67258395179,14.381165880397608
191999.99999999997,145408.05529061725,Sorgo,1977,46591.94470938272,24.26663786947017
283700.00000000023,168558.536801968,Sorgo,1978,115141.46319803223,40.58564088756861
215399.99999999994,250549.64256278684,Sorgo,1979,35149.6425627869,16.31831131048603
185800.0,216407.6751865558,Sorgo,1980,30607.675186555804,16.473452737651133
143100.0000000001,193740.16708090936,Sorgo,1981,50640.167080909276,35.38795742900716
114499.99999999991,155941.9163303542,Sorgo,1982,41441.91633035429,36.19381338895574
78900.00000000003,120474.09048688218,Sorgo,1983,41574.09048688215,52.69212989465417
95200.00000000007,91432.4109610877,Sorgo,1984,3767.589038912367,3.9575515114625675
98469.0,82677.22564963429,Sorgo,1985,15791.774350365711,16.03730549753294
97283.99999999993,95008.40148087146,Sorgo,1986,2275.598519128471,2.339129270104511
77936.00000000003,95042.55754201076,Sorgo,1987,17106.557542010734,21.949493869342447
98000.00000000003,89651.290144605,Sorgo,1988,8348.709855395035,8.519091689178603
120699.99999999997,83294.29585120668,Sorgo,1989,37405.70414879329,30.990641382595935
88899.99999999996,127412.56642656864,Sorgo,1990,38512.56642656868,43.321222077130145
104000.00000000003,92114.82562212924,Sorgo,1991,11885.17437787079,11.428052286414218
48900.00000000001,98364.74559970862,Sorgo,1992,49464.745599708614,101.15489897690921
22305.000000000004,60962.13641831713,Sorgo,1993,38657.136418317124,173.3115284389918
77800.00000000004,23177.6260946833,Sorgo,1994,54622.373905316745,70.20870681917314
27499.99999999998,68307.44054563233,Sorgo,1995,40807.440545632344,148.39069289320864
43899.99999999997,30283.500985702452,Sorgo,1996,13616.499014297518,31.01708203712421
48576.0,41765.16684857047,Sorgo,1997,6810.833151429528,14.020983925044316
57100.00000000004,48548.954135874104,Sorgo,1998,8551.045864125932,14.975561933670626
46999.99999999999,53837.63361258291,Sorgo,1999,6837.633612582918,14.54815662251685
41586.99999999997,50252.915282070004,Sorgo,2000,8665.915282070033,20.83803900755053
33084.00000000001,41829.75713130529,Sorgo,2001,8745.757131305283,26.43500523305913
28845.99999999998,32936.05455567999,Sorgo,2002,4090.05455568001,14.178931413991583
21314.999999999996,29424.133911397064,Sorgo,2003,8109.133911397068,38.04425949517743
24581.000000000007,24339.898868691864,Sorgo,2004,241.10113130814352,0.9808434616498248
22119.00000000001,23011.882871865462,Sorgo,2005,892.8828718654513,4.036723504070938
20518.999999999985,23261.669359189098,Sorgo,2006,2742.6693591891126,13.366486471997243
25999.999999999985,22010.150216716007,Sorgo,2007,3989.8497832839785,15.345576089553772
22396.99999999999,24578.699422035515,Sorgo,2008,2181.6994220355264,9.74103416544862
32781.99999999999,23261.669359189098,Sorgo,2009,9520.330640810895,29.041335613479646
36561.00000000002,28563.652348414158,Sorgo,2010,7997.347651585864,21.873984988336915
36643.00000000001,37056.778156589855,Sorgo,2011,413.77815658984764,1.129214738394366
27399.99999999999,36986.39285872199,Sorgo,2012,9586.392858722003,34.986835250810245
45100.00000000001,29512.774726241176,Sorgo,2013,15587.225273758831,34.5614751081127
47661.000000000015,42826.805151519475,Sorgo,2014,4834.19484848054,10.142873310422647
50335.000000000015,47077.09077842249,Sorgo,2015,3257.9092215775236,6.472453008001436
36361.0,53621.912905815116,Sorgo,2016,17260.912905815116,47.470952135021356
30137.999999999993,37827.87333454715,Sorgo,2017,7689.8733345471555,25.515539632846103
26180.000000000022,29996.320917965044,Sorgo,2018,3816.320917965022,14.577238036535595
25730.000000000015,26595.335570321324,Sorgo,2019,865.3355703213092,3.363138633195914
21559.999999999985,23718.755785423233,Sorgo,2020,2158.7557854232473,10.012781936100412
16489.999999999996,23352.342404553547,Sorgo,2021,6862.34240455355,41.61517528534598
14969.999999999987,16117.813407092834,Sorgo,2022,1147.8134070928463,7.667424229077137
31380.0,15506.621429176905,Sorgo,2023,15873.378570823095,50.584380404152625
27239.000000000004,25720.946111233847,Tabaco sin elaborar,1963,1518.053888766157,5.573089646338547
27799.999999999975,22907.814665460824,Tabaco sin elaborar,1964,4892.18533453915,17.597788973162427
34300.00000000003,22505.07884562022,Tabaco sin elaborar,1965,11794.921154379808,34.387525231427986
21499.999999999985,27556.501207920268,Tabaco sin elaborar,1966,6056.5012079202825,28.169773060094354
31199.999999999985,19329.879790826653,Tabaco sin elaborar,1967,11870.120209173332,38.045257080683776
26399.999999999996,22939.081418766902,Tabaco sin elaborar,1968,3460.9185812330943,13.109540080428388
19500.0,20953.36897970579,Tabaco sin elaborar,1969,1453.3689797057887,7.45317425490148
26100.000000000015,16412.71166556257,Tabaco sin elaborar,1970,9687.288334437446,37.116047258380995
26599.999999999978,19102.544391398395,Tabaco sin elaborar,1971,7497.455608601584,28.185923340607484
27099.999999999993,21680.17502198698,Tabaco sin elaborar,1972,5419.824978013014,19.99935416240965
25700.00000000002,21145.451627543833,Tabaco sin elaborar,1973,4554.5483724561855,17.721978102942344
23399.999999999993,20263.829775379574,Tabaco sin elaborar,1974,3136.1702246204186,13.402436857352221
25899.99999999999,18395.665070835556,Tabaco sin elaborar,1975,7504.334929164434,28.974266135770026
29099.999999999985,21119.07351671077,Tabaco sin elaborar,1976,7980.926483289215,27.42586420374302
21599.999999999993,22726.59162661567,Tabaco sin elaborar,1977,1126.5916266156783,5.215701975072586
29899.999999999996,19495.577591498535,Tabaco sin elaborar,1978,10404.422408501461,34.79739935953666
34926.99999999997,23975.939510500855,Tabaco sin elaborar,1979,10951.060489499116,31.354140033495938
36799.999999999985,27054.71435145716,Tabaco sin elaborar,1980,9745.285648542824,26.481754479735947
43500.00000000004,31713.542553841886,Tabaco sin elaborar,1981,11786.45744615815,27.095304473926763
42200.000000000015,33328.194168758346,Tabaco sin elaborar,1982,8871.805831241669,21.02323656692338
43149.99999999996,33328.194168758346,Tabaco sin elaborar,1983,9821.805831241618,22.762006561394266
43218.00000000002,35023.513941804886,Tabaco sin elaborar,1984,8194.486058195136,18.960817386725743
42200.000000000015,33880.55726793764,Tabaco sin elaborar,1985,8319.442732062373,19.714319270289977
37699.99999999997,34038.0239733239,Tabaco sin elaborar,1986,3661.9760266760713,9.71346426174025
31899.99999999999,29863.389367925985,Tabaco sin elaborar,1987,2036.6106320740037,6.384359348194371
33699.99999999999,23043.851050544385,Tabaco sin elaborar,1988,10656.148949455608,31.620620028058188
55099.99999999999,26600.667268140234,Tabaco sin elaborar,1989,28499.33273185976,51.72292691807579
43177.99999999997,42235.55284785275,Tabaco sin elaborar,1990,942.4471521472224,2.182702191271534
49137.99999999997,37727.658803466125,Tabaco sin elaborar,1991,11410.341196533846,23.221012651173943
45052.00000000001,40454.49502066989,Tabaco sin elaborar,1992,4597.504979330115,10.204885419804036
44799.999999999985,35788.14296732374,Tabaco sin elaborar,1993,9011.857032676242,20.115752305080903
44032.00000000001,38040.2362808317,Tabaco sin elaborar,1994,5991.76371916831,13.607748272093726
42915.0,36851.30550400753,Tabaco sin elaborar,1995,6063.694495992473,14.12954560408359
44395.99999999998,34848.20875410798,Tabaco sin elaborar,1996,9547.791245891996,21.50597181253266
46085.0,36843.01948539438,Tabaco sin elaborar,1997,9241.980514605617,20.05420530455814
43657.99999999999,39113.80196283221,Tabaco sin elaborar,1998,4544.1980371677855,10.408626224673108
40394.999999999985,36243.03072151777,Tabaco sin elaborar,1999,4151.969278482218,10.278423761560143
42908.00000000002,33125.281513200556,Tabaco sin elaborar,2000,9782.718486799466,22.799287980794865
40709.999999999985,32100.728104490983,Tabaco sin elaborar,2001,8609.271895509002,21.1478061790936
41524.999999999985,33577.55322513521,Tabaco sin elaborar,2002,7947.446774864773,19.13894467155876
40192.00000000001,34649.240738479246,Tabaco sin elaborar,2003,5542.759261520761,13.790702780455714
40595.99999999997,36243.03072151777,Tabaco sin elaborar,2004,4352.969278482204,10.722655627357884
40251.0,32843.74738417637,Tabaco sin elaborar,2005,7407.252615823629,18.402654880185906
32562.99999999998,33865.377291052224,Tabaco sin elaborar,2006,1302.377291052242,3.999561745085658
29248.000000000007,22859.172329805075,Tabaco sin elaborar,2007,6388.827670194933,21.843639463193828
31127.000000000022,23303.13463007702,Tabaco sin elaborar,2008,7823.865369923002,25.135301731368255
34827.00000000001,25098.8351304146,Tabaco sin elaborar,2009,9728.164869585406,27.932824732493188
33410.00000000001,29273.63483215572,Tabaco sin elaborar,2010,4136.3651678442875,12.380620077354944
33691.99999999998,27548.711609455626,Tabaco sin elaborar,2011,6143.288390544352,18.233670873039166
33200.00000000003,25891.260299122085,Tabaco sin elaborar,2012,7308.739700877944,22.014276207463666
31330.000000000025,26696.6343569217,Tabaco sin elaborar,2013,4633.365643078327,14.78891044710604
29139.99999999999,23588.773783283006,Tabaco sin elaborar,2014,5551.226216716983,19.050192919413124
29534.000000000015,26900.434270944283,Tabaco sin elaborar,2015,2633.565729055732,8.917064160139942
29237.99999999999,27898.65973523727,Tabaco sin elaborar,2016,1339.340264762719,4.580820387039878
29679.00000000001,26671.803965307547,Tabaco sin elaborar,2017,3007.1960346924643,10.132403499755597
25979.999999999993,24028.005508621754,Tabaco sin elaborar,2018,1951.9944913782383,7.513450698145646
27769.99999999999,24020.247971690107,Tabaco sin elaborar,2019,3749.752028309882,13.502888110586545
24529.999999999985,25279.70837873891,Tabaco sin elaborar,2020,749.7083787389238,3.0562918008109428
26020.00000000001,22262.135787385698,Tabaco sin elaborar,2021,3757.864212614313,14.442214498902043
19939.999999999993,20858.740569408725,Tabaco sin elaborar,2022,918.740569408732,4.607525423313602
12379.999999999996,18159.38112582611,Tabaco sin elaborar,2023,5779.381125826112,46.68320780150334
160699.99999999994,121930.82165093422,"Tangerinas, mandarinas, clementinas",1963,38769.178349065725,24.125188767309112
155600.00000000012,145493.26918863627,"Tangerinas, mandarinas, clementinas",1964,10106.730811363843,6.495328284938197
165000.00000000015,146912.99553565876,"Tangerinas, mandarinas, clementinas",1965,18087.004464341386,10.961820887479618
218499.99999999985,162246.94419172112,"Tangerinas, mandarinas, clementinas",1966,56253.05580827873,25.74510563307953
210000.0,214229.49808136685,"Tangerinas, mandarinas, clementinas",1967,4229.498081366852,2.0140467054127864
194000.00000000006,200083.3561707854,"Tangerinas, mandarinas, clementinas",1968,6083.356170785351,3.135750603497603
275332.0000000002,194904.09535066993,"Tangerinas, mandarinas, clementinas",1969,80427.90464933024,29.211244842346762
349100.0000000001,250700.04957909102,"Tangerinas, mandarinas, clementinas",1970,98399.9504209091,28.186751767662294
372800.00000000006,302548.38716238854,"Tangerinas, mandarinas, clementinas",1971,70251.61283761152,18.84431674828635
578100.0000000003,350395.6954038132,"Tangerinas, mandarinas, clementinas",1972,227704.30459618714,39.388393806640195
599499.9999999995,506721.29824853985,"Tangerinas, mandarinas, clementinas",1973,92778.70175145968,15.47601363660713
590800.0000000002,577420.3453930538,"Tangerinas, mandarinas, clementinas",1974,13379.654606946395,2.2646673336063623
651700.0000000001,596855.3864273833,"Tangerinas, mandarinas, clementinas",1975,54844.61357261683,8.415622767011941
660100.0,628052.4605129502,"Tangerinas, mandarinas, clementinas",1976,32047.5394870498,4.8549522022496285
712900.0000000001,676760.110921618,"Tangerinas, mandarinas, clementinas",1977,36139.88907838217,5.069419144113082
911399.9999999999,724913.9946565634,"Tangerinas, mandarinas, clementinas",1978,186486.0053434365,20.46148840722367
802839.9999999999,814674.1988747085,"Tangerinas, mandarinas, clementinas",1979,11834.198874708614,1.4740420102023586
905800.0000000006,873827.8779700367,"Tangerinas, mandarinas, clementinas",1980,31972.12202996388,3.5297109770328836
722599.9999999999,814335.8038021219,"Tangerinas, mandarinas, clementinas",1981,91735.80380212201,12.69523993940244
879099.9999999997,794132.6298781437,"Tangerinas, mandarinas, clementinas",1982,84967.37012185599,9.665267901473783
1234400.0000000007,797662.8094291516,"Tangerinas, mandarinas, clementinas",1983,436737.1905708491,35.38052418752826
868868.9999999993,1013362.978999206,"Tangerinas, mandarinas, clementinas",1984,144493.97899920668,16.63012249248239
1050798.999999999,991559.438744353,"Tangerinas, mandarinas, clementinas",1985,59239.561255646055,5.637573052091419
1163699.9999999995,877639.7299217075,"Tangerinas, mandarinas, clementinas",1986,286060.270078292,24.581960133908407
1293499.9999999988,1045301.0207160511,"Tangerinas, mandarinas, clementinas",1987,248198.97928394773,19.188170025817392
1255300.0000000007,1133171.899523006,"Tangerinas, mandarinas, clementinas",1988,122128.10047699464,9.728997090495865
1452999.9999999993,1202774.6109106299,"Tangerinas, mandarinas, clementinas",1989,250225.38908936945,17.221293123838237
1575500.000000001,1303372.8887198453,"Tangerinas, mandarinas, clementinas",1990,272127.1112801556,17.272428516671244
1340299.999999999,1486289.2092166645,"Tangerinas, mandarinas, clementinas",1991,145989.20921666548,10.892278535899843
1521399.9999999988,1498734.8691037088,"Tangerinas, mandarinas, clementinas",1992,22665.130896290066,1.4897548899888315
1630999.9999999993,1482317.1494268556,"Tangerinas, mandarinas, clementinas",1993,148682.8505731437,9.116054602890483
1784800.0000000005,1578269.0923376828,"Tangerinas, mandarinas, clementinas",1994,206530.90766231762,11.57165551671434
1686700.0,1860349.59800503,"Tangerinas, mandarinas, clementinas",1995,173649.59800503007,10.29522724877157
1503800.0000000005,1876166.0728287436,"Tangerinas, mandarinas, clementinas",1996,372366.07282874314,24.761675277878908
1997638.9999999984,1876166.0728287436,"Tangerinas, mandarinas, clementinas",1997,121472.92717125476,6.080824772206332
1760100.0000000002,1602904.3120322272,"Tangerinas, mandarinas, clementinas",1998,157195.68796777306,8.931065733070454
2033819.9999999984,1931757.9243343794,"Tangerinas, mandarinas, clementinas",1999,102062.07566561899,5.01824525600196
1801930.0000000005,1896855.7476181583,"Tangerinas, mandarinas, clementinas",2000,94925.74761815788,5.268004174310759
1758332.0000000012,1922359.7825623117,"Tangerinas, mandarinas, clementinas",2001,164027.78256231057,9.32860134276749
2068099.9999999984,1930955.5214843566,"Tangerinas, mandarinas, clementinas",2002,137144.47851564176,6.63142394060451
2060375.000000001,1900358.9110393226,"Tangerinas, mandarinas, clementinas",2003,160016.08896067832,7.766357530094194
2459819.9999999986,1946179.824826409,"Tangerinas, mandarinas, clementinas",2004,513640.1751735895,20.88120981102641
1956922.999999999,2109888.2675629677,"Tangerinas, mandarinas, clementinas",2005,152965.26756296866,7.816621684295638
2508049.000000001,2266694.2730992013,"Tangerinas, mandarinas, clementinas",2006,241354.72690079967,9.623206201346129
1987432.0000000014,2109888.2675629677,"Tangerinas, mandarinas, clementinas",2007,122456.26756296633,6.16153244805187
2227916.000000002,2247585.565117267,"Tangerinas, mandarinas, clementinas",2008,19669.565117265098,0.882868345003361
2000148.999999999,1989248.0030251474,"Tangerinas, mandarinas, clementinas",2009,10900.996974851703,0.5450092455537916
2196890.0,2200916.064060552,"Tangerinas, mandarinas, clementinas",2010,4026.0640605520457,0.18326197763893712
2117118.9999999995,1989248.0030251474,"Tangerinas, mandarinas, clementinas",2011,127870.99697485217,6.039858740810138
1871265.0000000016,2103777.49232689,"Tangerinas, mandarinas, clementinas",2012,232512.4923268885,12.425417689471468
2198899.9999999986,1946179.824826409,"Tangerinas, mandarinas, clementinas",2013,252720.1751735895,11.493027203310275
2389680.999999999,1983931.8030476223,"Tangerinas, mandarinas, clementinas",2014,405749.19695237675,16.97922011148672
3737159.5600000015,2279744.386545426,"Tangerinas, mandarinas, clementinas",2015,1457415.1734545752,38.99793814140959
2382073.000000002,3345457.9354640692,"Tangerinas, mandarinas, clementinas",2016,963384.9354640674,40.44313232483079
1967017.9999999993,2766520.7289462164,"Tangerinas, mandarinas, clementinas",2017,799502.7289462171,40.64542006967996
1978590.000000001,2253608.258843893,"Tangerinas, mandarinas, clementinas",2018,275018.25884389225,13.89970933057845
1826330.0000000014,1951554.9513603856,"Tangerinas, mandarinas, clementinas",2019,125224.95136038424,6.856644273509395
2172179.9999999986,1926710.353705022,"Tangerinas, mandarinas, clementinas",2020,245469.64629497658,11.300612577916045
2009520.000000001,1952365.914238072,"Tangerinas, mandarinas, clementinas",2021,57154.08576192893,2.8441660576619743
1800490.0000000012,1875097.65173849,"Tangerinas, mandarinas, clementinas",2022,74607.65173848881,4.143741522501584
1862300.0000000005,1919807.7836889823,"Tangerinas, mandarinas, clementinas",2023,57507.783688981785,3.0879978354175894
1289700.0000000007,1205997.600956396,"Tomates, frescos",1963,83702.39904360473,6.49006738339185
1406253.0000000007,1202774.6109106299,"Tomates, frescos",1964,203478.38908937084,14.469543466884746
1330132.0000000012,1302831.5008117685,"Tomates, frescos",1965,27300.4991882327,2.0524654085634113
1295799.9999999995,1405023.4253808267,"Tomates, frescos",1966,109223.42538082716,8.429034216763945
1252535.0000000005,1296579.4564656457,"Tomates, frescos",1967,44044.45646564523,3.516425206931959
1307699.9999999998,1205997.600956396,"Tomates, frescos",1968,101702.3990436038,7.777196531590107
1397699.9999999998,1202774.6109106299,"Tomates, frescos",1969,194925.3890893699,13.946153615895396
1808499.9999999993,1302831.5008117685,"Tomates, frescos",1970,505668.49918823084,27.960657958984296
1853900.000000001,1482933.1220261902,"Tomates, frescos",1971,370966.87797381077,20.010080261816203
1953900.0000000002,1953060.6454485327,"Tomates, frescos",1972,839.3545514675789,0.04295790733750851
2028700.0,1953060.6454485327,"Tomates, frescos",1973,75639.35455146735,3.7284642653653743
2399100.0000000014,1957480.6969350686,"Tomates, frescos",1974,441619.3030649328,18.4077071845664
2488100.0,2110765.025347355,"Tomates, frescos",1975,377334.9746526452,15.165587181087787
2077999.9999999986,2449723.7096235184,"Tomates, frescos",1976,371723.7096235198,17.88853270565544
2358500.0000000005,2261576.0082249637,"Tomates, frescos",1977,96923.99177503679,4.109560813018307
2223000.0000000014,2110765.025347355,"Tomates, frescos",1978,112234.97465264658,5.048806776997144
2204100.0000000005,2303479.70136973,"Tomates, frescos",1979,99379.70136972936,4.508856284639052
2147299.999999999,2237429.885408756,"Tomates, frescos",1980,90129.88540875679,4.197358795173326
2158899.999999999,2114062.5588488784,"Tomates, frescos",1981,44837.4411511207,2.076865123494405
2256900.0000000005,1953060.6454485327,"Tomates, frescos",1982,303839.3545514678,13.462685743784295
2348599.9999999986,1984756.2200232025,"Tomates, frescos",1983,363843.7799767961,15.491943284373514
2510759.000000001,2384865.604241889,"Tomates, frescos",1984,125893.39575811196,5.014156904669541
2428998.0,2443176.9040569765,"Tomates, frescos",1985,14178.90405697655,0.5837346945932664
