Año,Producto,Produccion_Real,Produccion_Predicha,Area_Cosechada,Rendimiento,Error_Absoluto,Error_Porcentual
1996,"Guisantes, secos",84100.0,59960.26608893642,82100.0,1024.4,24139.73391106358,28.70360750423731
1997,"Guisantes, secos",58440.0,73451.55494473889,60282.0,969.4,15011.554944738891,25.68712345095635
1998,"Guisantes, secos",63200.0,60379.57941730322,48700.0,1297.7,2820.420582696781,4.462690795406299
1999,"Guisantes, secos",47800.0,58560.003717153995,42500.0,1124.7,10760.003717153995,22.51046802751882
2000,"Guisantes, secos",58219.0,52188.384936275594,41300.0,1409.7,6030.615063724406,10.358499911926359
2001,"Guisantes, secos",51629.0,53678.96205261527,49937.0,1033.9,2049.962052615272,3.9705631575573266
2002,"Guisantes, secos",100231.0,57130.28197401484,79653.0,1258.3,43100.71802598516,43.00138482703471
2003,"Guisantes, secos",148231.0,76207.29589510584,105248.0,1408.4,72023.70410489416,48.58882696932096
2004,"Guisantes, secos",201206.0,130771.93944365892,137098.0,1467.6,70434.06055634108,35.00594443323811
2005,"Guisantes, secos",132549.0,164965.7409170024,151540.0,874.7,32416.740917002404,24.456420581824386
2006,"Guisantes, secos",189819.0,148371.17243461,149251.0,1271.8,41447.827565390005,21.835447223613023
2007,"Guisantes, secos",160207.0,158957.5369084296,142199.0,1126.6,1249.4630915703892,0.7799054295819716
2008,"Guisantes, secos",137567.0,161126.39320803434,101745.0,1352.1,23559.393208034337,17.125759235888214
2009,"Guisantes, secos",147870.0,129643.56328762835,160173.0,923.2,18226.43671237165,12.325986821107495
2010,"Guisantes, secos",251575.0,132794.91952467887,201458.0,1248.8,118780.08047532113,47.2145803340241
2011,"Guisantes, secos",253427.0,201427.8182004028,241347.0,1050.1,51999.181799597194,20.518406404841315
2012,"Guisantes, secos",121017.0,243173.21483855278,153482.0,788.5,122156.21483855278,100.94136760831354
2013,"Guisantes, secos",177700.0,157782.52212970768,122000.0,1456.6,19917.47787029232,11.208485014233158
2014,"Guisantes, secos",141860.0,150917.07247886856,139395.0,1017.7,9057.072478868562,6.384514647447174
2015,"Guisantes, secos",193389.0,151977.75306668162,161746.0,1195.6,41411.24693331838,21.413444887412616
2016,"Guisantes, secos",273954.0,164975.32750459958,155409.0,1762.8,108978.67249540042,39.77991651715267
2017,"Guisantes, secos",186406.0,241558.55735480774,173854.0,1072.2,55152.55735480774,29.587329460858413
2018,"Guisantes, secos",268670.0,203322.92415202182,149020.0,1802.9,65347.07584797818,24.322431178761374
2019,"Guisantes, secos",163840.0,241558.55735480774,145400.0,1126.8,77718.55735480774,47.43564291675277
2020,"Guisantes, secos",227630.0,198377.7508097141,116990.0,1945.7,29252.24919028589,12.850788204668055
2021,"Guisantes, secos",177790.0,214202.66727213154,115330.0,1541.6,36412.66727213154,20.480717291260216
2022,"Guisantes, secos",136010.0,180704.68327163853,122510.0,1110.2,44694.683271638525,32.861321426099934
2023,"Guisantes, secos",153140.0,146260.8871400462,229230.0,668.1,6879.112859953806,4.492041830974145
1963,"Guisantes, verdes",30345.0,29003.862370391875,9005.0,3369.8,1341.1376296081253,4.419632986021174
1964,"Guisantes, verdes",58533.0,30048.08978830951,12363.0,4734.5,28484.91021169049,48.66470232465531
1965,"Guisantes, verdes",68100.0,54210.26164090264,12500.0,5448.0,13889.738359097362,20.396091569893336
1966,"Guisantes, verdes",83800.0,68902.46252553957,13425.0,6242.1,14897.537474460434,17.77749101964252
1967,"Guisantes, verdes",84100.0,77259.97974129565,14157.0,5940.5,6840.020258704346,8.133198880742386
1968,"Guisantes, verdes",104357.0,80879.05231739319,15582.0,6697.3,23477.947682606813,22.497721937777833
1969,"Guisantes, verdes",96200.0,98063.12329747475,14488.0,6640.0,1863.1232974747545,1.9367186044436115
1970,"Guisantes, verdes",62200.0,96640.60690627438,16233.0,3831.7,34440.60690627438,55.37075065317424
1971,"Guisantes, verdes",60600.0,70112.67583810652,15600.0,3884.6,9512.675838106516,15.697484881363888
1972,"Guisantes, verdes",51400.0,59861.38074541615,12000.0,4283.3,8461.38074541615,16.461830244000293
1973,"Guisantes, verdes",63500.0,58033.139812127854,16000.0,3968.8,5466.860187872146,8.609228642318339
1974,"Guisantes, verdes",63000.0,58462.41096719678,15200.0,4144.7,4537.589032803218,7.202522274290822
1975,"Guisantes, verdes",61700.0,60582.42382302641,14000.0,4407.1,1117.576176973591,1.811306607736776
1976,"Guisantes, verdes",56000.0,59996.85768011402,12600.0,4444.4,3996.8576801140225,7.137245857346469
1977,"Guisantes, verdes",52200.0,58244.18301098001,11300.0,4619.5,6044.183010980007,11.57889465704982
1978,"Guisantes, verdes",55200.0,58244.18301098001,11500.0,4800.0,3044.1830109800067,5.514824295253636
1979,"Guisantes, verdes",48300.0,56258.36771596143,10400.0,4644.2,7958.367715961431,16.476951792880808
1980,"Guisantes, verdes",49500.0,53074.74326105441,10600.0,4669.8,3574.743261054413,7.221703557685682
1981,"Guisantes, verdes",46300.0,49361.30092717044,10000.0,4630.0,3061.300927170443,6.611881052203981
1982,"Guisantes, verdes",49500.0,47921.60503364426,10400.0,4759.6,1578.3949663557432,3.1886766997085725
1983,"Guisantes, verdes",50600.0,49419.871534608144,10700.0,4729.0,1180.1284653918556,2.332269694450307
1984,"Guisantes, verdes",47508.0,54563.34583864327,10005.0,4748.4,7055.3458386432685,14.850858463086784
1985,"Guisantes, verdes",55170.0,48604.65489928998,11333.0,4868.1,6565.345100710023,11.900208629164442
1986,"Guisantes, verdes",55900.0,54440.13793416397,11300.0,4946.9,1459.8620658360305,2.6115600462183015
1987,"Guisantes, verdes",54400.0,58265.122265422026,10300.0,5281.6,3865.1222654220255,7.105004164378724
1988,"Guisantes, verdes",59800.0,58466.27850215862,11200.0,5339.3,1333.721497841383,2.2303035080959583
1989,"Guisantes, verdes",62600.0,58653.93079497878,11700.0,5350.4,3946.0692050212165,6.303624928148908
1990,"Guisantes, verdes",67400.0,61034.58913325989,12200.0,5524.6,6365.410866740109,9.444229772611438
1991,"Guisantes, verdes",67200.0,69058.40069199387,11600.0,5793.1,1858.4006919938693,2.765477220228972
1992,"Guisantes, verdes",64200.0,69058.40069199387,11800.0,5440.7,4858.400691993869,7.56760232397799
1993,"Guisantes, verdes",57600.0,60824.59664290319,10400.0,5538.5,3224.5966429031905,5.598258060595817
1994,"Guisantes, verdes",58900.0,58856.42934278012,10500.0,5609.5,43.57065721988329,0.07397395113732307
1995,"Guisantes, verdes",57600.0,58653.93079497878,9900.0,5818.2,1053.9307949787835,1.8297409635048323
1996,"Guisantes, verdes",66600.0,58989.631931989985,10200.0,6529.4,7610.368068010015,11.426979081096118
1997,"Guisantes, verdes",61337.0,69058.40069199387,8927.0,6871.0,7721.400691993869,12.588487686052252
1998,"Guisantes, verdes",59300.0,60604.19522294223,8900.0,6662.9,1304.1952229422313,2.1993174079970172
1999,"Guisantes, verdes",53066.0,59145.33410809023,8606.0,6166.2,6079.334108090232,11.456175532525972
2000,"Guisantes, verdes",51524.0,58620.59931879168,7973.0,6462.3,7096.599318791683,13.773385837263572
2001,"Guisantes, verdes",47904.0,56279.49027079247,6655.0,7198.2,8375.49027079247,17.483905875902785
2002,"Guisantes, verdes",56198.0,51029.05929881852,7691.0,7307.0,5168.9407011814765,9.197730704262565
2003,"Guisantes, verdes",55225.0,54519.14137933936,7780.0,7098.3,705.8586206606415,1.2781505127399573
2004,"Guisantes, verdes",69387.0,58753.268191694886,9640.0,7197.8,10633.731808305114,15.325250851463695
2005,"Guisantes, verdes",54759.0,71518.58062761597,8415.0,6507.3,16759.58062761597,30.606075033539636
2006,"Guisantes, verdes",77793.0,58911.79780394977,11470.0,6782.3,18881.20219605023,24.271081197601625
2007,"Guisantes, verdes",73937.0,77255.45354112137,12451.0,5938.2,3318.453541121373,4.488217727418442
2008,"Guisantes, verdes",75438.0,75481.45897311292,11280.0,6687.8,43.45897311292356,0.057608861731386775
2009,"Guisantes, verdes",91847.0,74905.99180748622,13552.0,6777.4,16941.00819251378,18.444813867098304
2010,"Guisantes, verdes",83530.0,82877.441495033,13288.0,6286.1,652.5585049670044,0.7812265113935166
2011,"Guisantes, verdes",85300.0,89663.67239951846,12338.0,6913.6,4363.672399518458,5.115676904476504
2012,"Guisantes, verdes",79511.0,80418.78388772495,11604.0,6852.0,907.7838877249451,1.1417085531875402
2013,"Guisantes, verdes",85600.0,80879.05231739319,11900.0,7193.3,4720.947682606813,5.515125797437865
2014,"Guisantes, verdes",98602.0,78505.78628310534,13627.0,7235.8,20096.213716894665,20.381142083218055
2015,"Guisantes, verdes",84705.0,86038.8179115306,13740.0,6164.8,1333.8179115305975,1.5746625482918335
2016,"Guisantes, verdes",117126.0,90091.35309218799,15663.0,7477.9,27034.646907812014,23.081678626275988
2017,"Guisantes, verdes",104472.0,106019.12705931363,14263.0,7324.7,1547.1270593136287,1.480901159462467
2018,"Guisantes, verdes",109270.0,112621.78977222649,13830.0,7900.9,3351.7897722264897,3.0674382467525305
2019,"Guisantes, verdes",126980.0,117869.85795311941,16690.0,7608.1,9110.142046880588,7.174470032194509
2020,"Guisantes, verdes",120480.0,129848.08375474875,16040.0,7511.2,9368.083754748746,7.775633926584284
2021,"Guisantes, verdes",138810.0,131259.27713636894,19110.0,7263.7,7550.722863631061,5.439610160385463
2022,"Guisantes, verdes",109980.0,132572.80445801694,16930.0,6496.2,22592.804458016937,20.542648170591868
2023,"Guisantes, verdes",114530.0,119313.99831652184,19700.0,5813.7,4783.998316521844,4.1770700397466545
1963,"Habas y haba caballar, secas",141200.0,127543.81232677726,153400.0,920.5,13656.18767322274,9.671521015030269
1964,"Habas y haba caballar, secas",122000.0,128054.76757390794,136855.0,891.5,6054.767573907942,4.9629242409081495
1965,"Habas y haba caballar, secas",114009.0,123243.86998241748,131211.0,868.9,9234.869982417484,8.100123659024712
1966,"Habas y haba caballar, secas",126700.0,114585.78938068831,135000.0,938.5,12114.210619311692,9.561334348312306
1967,"Habas y haba caballar, secas",133100.0,122052.8739278113,130482.0,1020.1,11047.126072188694,8.299869325461078
1968,"Habas y haba caballar, secas",143686.0,125541.43110553404,130800.0,1098.5,18144.568894465963,12.627930970634551
1969,"Habas y haba caballar, secas",130427.0,131189.39575813615,131548.0,991.5,762.3957581361465,0.5845382920224697
1970,"Habas y haba caballar, secas",135400.0,128251.48486514794,129200.0,1048.0,7148.515134852059,5.279553275370797
1971,"Habas y haba caballar, secas",122500.0,128352.98551959883,112200.0,1091.8,5852.985519598835,4.777947362937824
1972,"Habas y haba caballar, secas",117300.0,127343.00716642378,116900.0,1003.4,10043.007166423777,8.56181344111149
1973,"Habas y haba caballar, secas",98000.0,117859.39375000776,115000.0,852.2,19859.39375000776,20.264687500007916
1974,"Habas y haba caballar, secas",129100.0,96137.54774234165,129700.0,995.4,32962.452257658355,25.532495939317084
1975,"Habas y haba caballar, secas",116400.0,121428.3174497555,117300.0,992.3,5028.317449755501,4.3198603520236265
1976,"Habas y haba caballar, secas",107800.0,117682.85664855904,104500.0,1031.6,9882.856648559042,9.167770545973138
1977,"Habas y haba caballar, secas",89500.0,108851.57873771645,98000.0,913.3,19351.578737716452,21.621875684599388
1978,"Habas y haba caballar, secas",108600.0,94293.82509942452,95400.0,1138.4,14306.174900575483,13.173273389111861
1979,"Habas y haba caballar, secas",88400.0,102359.97586361755,87900.0,1005.7,13959.975863617554,15.79182790001986
1980,"Habas y haba caballar, secas",99100.0,88639.01078132016,84500.0,1172.8,10460.989218679839,10.555993157093683
1981,"Habas y haba caballar, secas",47500.0,82949.62714777762,64500.0,736.4,35449.62714777762,74.6307939953213
1982,"Habas y haba caballar, secas",54400.0,60897.51087276038,55400.0,981.9,6497.51087276038,11.943953810221288
1983,"Habas y haba caballar, secas",41200.0,51516.78238535174,52400.0,786.3,10316.78238535174,25.0407339450285
1984,"Habas y haba caballar, secas",64037.0,46701.4516251267,57971.0,1104.6,17335.548374873302,27.0711438307124
1985,"Habas y haba caballar, secas",60658.0,53107.95893707349,52397.0,1157.7,7550.04106292651,12.446900759877526
1986,"Habas y haba caballar, secas",55700.0,59301.008977283185,50200.0,1109.6,3601.0089772831852,6.465007140544318
1987,"Habas y haba caballar, secas",61960.0,57001.277851926585,49102.0,1261.9,4958.722148073415,8.003102240273426
1988,"Habas y haba caballar, secas",53800.0,59301.008977283185,44500.0,1209.0,5501.008977283185,10.224923749596998
1989,"Habas y haba caballar, secas",49900.0,57001.277851926585,41400.0,1205.3,7101.277851926585,14.231017739331833
1990,"Habas y haba caballar, secas",39200.0,50147.95059029183,32400.0,1209.9,10947.950590291832,27.92844538339753
1991,"Habas y haba caballar, secas",35700.0,37938.480520779834,29000.0,1231.0,2238.4805207798345,6.270253559607379
1992,"Habas y haba caballar, secas",32800.0,35094.85937971356,26100.0,1256.7,2294.859379713562,6.996522499126713
1993,"Habas y haba caballar, secas",17155.0,29766.8002477703,16876.0,1016.5,12611.800247770301,73.51676040670534
1994,"Habas y haba caballar, secas",16900.0,17323.540460507436,18860.0,896.1,423.54046050743636,2.506156571049919
1995,"Habas y haba caballar, secas",10200.0,15864.233275121413,15600.0,653.8,5664.233275121413,55.53169877570012
1996,"Habas y haba caballar, secas",11200.0,11746.33004538153,10500.0,1066.7,546.33004538153,4.8779468337636605
1997,"Habas y haba caballar, secas",12100.0,11515.858857482397,12700.0,952.8,584.1411425176029,4.827612748079363
1998,"Habas y haba caballar, secas",10000.0,12631.977152354377,8900.0,1123.6,2631.977152354377,26.319771523543768
1999,"Habas y haba caballar, secas",8600.0,10011.456561773719,11700.0,735.0,1411.456561773719,16.41228560201999
2000,"Habas y haba caballar, secas",14000.0,10593.915723308271,12900.0,1085.3,3406.0842766917285,24.329173404940917
2001,"Habas y haba caballar, secas",14900.0,12442.351838206361,14000.0,1064.3,2457.648161793639,16.49428296505798
2002,"Habas y haba caballar, secas",41600.0,15448.130804378667,37100.0,1121.3,26151.869195621333,62.86507018178206
2003,"Habas y haba caballar, secas",51600.0,37711.22525358194,42100.0,1225.7,13888.774746418057,26.916230128717167
2004,"Habas y haba caballar, secas",64352.0,53443.81128040221,47661.0,1350.2,10908.18871959779,16.950815389728042
2005,"Habas y haba caballar, secas",40629.0,56677.75621367258,59515.0,682.7,16048.756213672583,39.50074137604318
2006,"Habas y haba caballar, secas",47786.0,46877.36252060981,36641.0,1304.2,908.6374793901923,1.9014721453777097
2007,"Habas y haba caballar, secas",38184.0,44962.86359238338,25672.0,1487.4,6778.863592383379,17.75315208564681
2008,"Habas y haba caballar, secas",27475.0,36773.23529948975,21228.0,1294.3,9298.235299489752,33.84253066238308
2009,"Habas y haba caballar, secas",27866.0,29688.142145087462,18700.0,1490.2,1822.1421450874623,6.538944036056349
2010,"Habas y haba caballar, secas",36305.0,29725.547207614396,24675.0,1471.3,6579.452792385604,18.12271806193528
2011,"Habas y haba caballar, secas",42882.0,37172.39029065787,27957.0,1533.9,5709.609709342127,13.314700129056774
2012,"Habas y haba caballar, secas",25900.0,41445.598356678645,24600.0,1052.8,15545.598356678645,60.021615276751525
2013,"Habas y haba caballar, secas",27800.0,26845.733893056662,17500.0,1588.6,954.266106943338,3.4326118954796327
2014,"Habas y haba caballar, secas",38934.0,28068.331146593802,23155.0,1681.5,10865.668853406198,27.907918152273588
2015,"Habas y haba caballar, secas",65532.0,37938.480520779834,50072.0,1308.8,27593.519479220166,42.106939326161516
2016,"Habas y haba caballar, secas",53625.0,62447.11858016009,47109.0,1138.3,8822.118580160088,16.45150317978571
2017,"Habas y haba caballar, secas",48468.0,57130.28197401484,36574.0,1325.2,8662.28197401484,17.872167149490057
2018,"Habas y haba caballar, secas",35560.0,50261.444674885315,23230.0,1530.8,14701.444674885315,41.34264531745026
2019,"Habas y haba caballar, secas",24040.0,34796.586173320466,22070.0,1089.3,10756.586173320466,44.74453483078397
2020,"Habas y haba caballar, secas",29740.0,24669.35872328135,21150.0,1406.1,5070.641276718648,17.049903418690814
2021,"Habas y haba caballar, secas",24440.0,28408.749476035828,21870.0,1117.5,3968.7494760358277,16.238745810293896
2022,"Habas y haba caballar, secas",20650.0,24192.09705131186,18170.0,1136.5,3542.097051311859,17.15301235502111
2023,"Habas y haba caballar, secas",27570.0,22158.698679756944,29980.0,919.6,5411.301320243056,19.62749844121529
1963,"Habas y haba caballar, verdes",99000.0,118711.80787223924,13600.0,7279.4,19711.80787223924,19.910917042665897
1964,"Habas y haba caballar, verdes",129400.0,96996.04684189096,20900.0,6191.4,32403.95315810904,25.041694867163095
1965,"Habas y haba caballar, verdes",125700.0,128005.83914149506,21900.0,5739.7,2305.83914149506,1.8343986805847736
1966,"Habas y haba caballar, verdes",143900.0,130962.88755378018,22100.0,6511.3,12937.11244621982,8.990349163460612
1967,"Habas y haba caballar, verdes",143000.0,135249.9437054793,22100.0,6470.6,7750.056294520706,5.4196197863781155
1968,"Habas y haba caballar, verdes",146500.0,136927.5621073797,24400.0,6004.1,9572.437892620306,6.5340872987169325
1969,"Habas y haba caballar, verdes",111800.0,136148.33543217217,20000.0,5590.0,24348.33543217217,21.778475341835573
1970,"Habas y haba caballar, verdes",118400.0,119356.45542466173,18575.0,6374.2,956.4554246617336,0.8078170816399777
1971,"Habas y haba caballar, verdes",91200.0,119590.88825267124,13600.0,6705.9,28390.88825267124,31.130359926174606
1972,"Habas y haba caballar, verdes",76600.0,98028.17171777546,11200.0,6839.3,21428.17171777546,27.974114514067182
1973,"Habas y haba caballar, verdes",125800.0,89461.20692096517,17200.0,7314.0,36338.79307903483,28.8861630199005
1974,"Habas y haba caballar, verdes",137900.0,112919.68859664992,16000.0,8618.8,24980.311403350075,18.114801597788308
1975,"Habas y haba caballar, verdes",148500.0,132498.7805232967,17800.0,8342.7,16001.219476703292,10.775231970843969
1976,"Habas y haba caballar, verdes",166600.0,137431.17417321302,17900.0,9307.3,29168.825826786982,17.508298815598426
1977,"Habas y haba caballar, verdes",120800.0,162246.94419172112,14400.0,8388.9,41446.94419172112,34.3103842646698
1978,"Habas y haba caballar, verdes",124600.0,149498.34560979737,15100.0,8251.7,24898.34560979737,19.982620874636734
1979,"Habas y haba caballar, verdes",128300.0,131742.04171311707,14600.0,8787.7,3442.041713117069,2.6828072588597576
1980,"Habas y haba caballar, verdes",123700.0,131679.3703549529,14500.0,8531.0,7979.370354952902,6.450582340301457
1981,"Habas y haba caballar, verdes",113900.0,131288.78075816663,14500.0,7855.2,17388.780758166627,15.266708303921533
1982,"Habas y haba caballar, verdes",130200.0,121655.49599635052,15400.0,8454.5,8544.504003649476,6.562599081143991
1983,"Habas y haba caballar, verdes",119700.0,131369.21563313022,15700.0,7624.2,11669.215633130225,9.748718156332686
1984,"Habas y haba caballar, verdes",127673.0,131742.04171311707,17231.0,7409.5,4069.041713117069,3.1870808339406675
1985,"Habas y haba caballar, verdes",143914.0,131226.325020344,17076.0,8427.9,12687.674979656003,8.816150603593815
1986,"Habas y haba caballar, verdes",155400.0,136075.09913138655,16900.0,9195.3,19324.900868613448,12.435586144538897
1987,"Habas y haba caballar, verdes",159800.0,146912.99553565876,18100.0,8828.7,12887.00446434124,8.064458363167235
1988,"Habas y haba caballar, verdes",152200.0,147420.19706747285,17200.0,8848.8,4779.802932527149,3.1404749885198093
1989,"Habas y haba caballar, verdes",131200.0,136649.08156594852,16600.0,7903.6,5449.081565948523,4.153263388680277
1990,"Habas y haba caballar, verdes",124900.0,133517.04553491625,15600.0,8006.4,8617.045534916251,6.899155752535028
1991,"Habas y haba caballar, verdes",128600.0,131259.27713636894,15700.0,8191.1,2659.277136368939,2.067867135590155
1992,"Habas y haba caballar, verdes",104700.0,131977.3814382648,13900.0,7532.4,27277.381438264798,26.05289535650888
1993,"Habas y haba caballar, verdes",89000.0,111980.88125265854,12400.0,7177.4,22980.88125265854,25.82121489062757
1994,"Habas y haba caballar, verdes",88200.0,91158.69147695765,11400.0,7736.8,2958.6914769576542,3.354525484078973
1995,"Habas y haba caballar, verdes",72600.0,80418.78388772495,10400.0,6980.8,7818.783887724945,10.76967477648064
1996,"Habas y haba caballar, verdes",65200.0,77763.29936611302,8100.0,8049.4,12563.299366113017,19.26886405845555
1997,"Habas y haba caballar, verdes",69748.0,69427.50530676356,8247.0,8457.4,320.49469323644007,0.45950377535763043
1998,"Habas y haba caballar, verdes",72900.0,71927.91031584247,8300.0,8783.1,972.0896841575304,1.3334563568690405
1999,"Habas y haba caballar, verdes",73512.0,75181.49360425484,8083.0,9094.6,1669.493604254836,2.2710490862101915
2000,"Habas y haba caballar, verdes",78026.0,75011.72931315712,9070.0,8602.6,3014.2706868428795,3.863161877890549
2001,"Habas y haba caballar, verdes",65497.0,78017.23614143438,8651.0,7571.0,12520.236141434376,19.115739868138046
2002,"Habas y haba caballar, verdes",73100.0,70377.11438065248,7400.0,9878.4,2722.885619347522,3.724877728245584
2003,"Habas y haba caballar, verdes",60500.0,74447.39964996396,6800.0,8897.1,13947.399649963962,23.0535531404363
2004,"Habas y haba caballar, verdes",63395.0,60767.71897015286,7906.0,8018.6,2627.2810298471377,4.1443032255653245
2005,"Habas y haba caballar, verdes",53619.0,61209.44414518899,7989.0,6711.6,7590.444145188987,14.156258313636933
2006,"Habas y haba caballar, verdes",64402.0,58753.268191694886,9358.0,6882.0,5648.731808305114,8.771050290837417
2007,"Habas y haba caballar, verdes",67944.0,58600.783301775045,9254.0,7342.1,9343.216698224955,13.751349196728121
2008,"Habas y haba caballar, verdes",76032.0,68846.6414530371,8436.0,9012.8,7185.358546962903,9.450440008105671
2009,"Habas y haba caballar, verdes",69903.0,74704.42310239878,8920.0,7836.7,4801.423102398781,6.868693907841983
2010,"Habas y haba caballar, verdes",69903.0,72387.24994497893,8595.0,8133.0,2484.249944978932,3.5538531178617974
2011,"Habas y haba caballar, verdes",67971.0,72121.98748867156,7993.0,8503.8,4150.987488671555,6.106997820646386
2012,"Habas y haba caballar, verdes",50149.0,69032.40480674959,6216.0,8067.7,18883.40480674959,37.654598908751105
2013,"Habas y haba caballar, verdes",45318.0,53335.26831832785,5170.0,8765.6,8017.26831832785,17.691134468263932
2014,"Habas y haba caballar, verdes",50093.51,47001.772086063494,5789.0,8652.5,3091.7379139365075,6.171933078629363
2015,"Habas y haba caballar, verdes",52976.92,49662.456463164475,6064.0,8737.0,3314.463536835523,6.256429284366708
2016,"Habas y haba caballar, verdes",57400.0,55678.69926851606,6119.0,9380.6,1721.3007314839415,2.9987817621671455
2017,"Habas y haba caballar, verdes",59210.0,56587.90342364699,6774.0,8740.8,2622.096576353011,4.428469137566308
2018,"Habas y haba caballar, verdes",50900.0,59145.33410809023,5980.0,8511.7,8245.334108090232,16.199084691729336
2019,"Habas y haba caballar, verdes",57050.0,58551.12456906643,6500.0,8776.9,1501.124569066429,2.631243766987606
2020,"Habas y haba caballar, verdes",54070.0,56050.248655313015,6170.0,8763.4,1980.2486553130148,3.6623796103440256
2021,"Habas y haba caballar, verdes",52130.0,58753.268191694886,6150.0,8476.4,6623.268191694886,12.705290987329535
2022,"Habas y haba caballar, verdes",43610.0,55363.973365678685,5480.0,7958.0,11753.973365678685,26.952472748632616
2023,"Habas y haba caballar, verdes",30370.0,44066.12657182259,4230.0,7179.7,13696.126571822591,45.09755209688044
1963,Higos,143000.0,183564.3164148142,47700.0,2997.9,40564.31641481421,28.366654835534412
1964,Higos,145000.0,151911.79055630098,44600.0,3251.1,6911.7905563009845,4.766752107793783
1965,Higos,147000.0,134099.81450682663,47300.0,3107.8,12900.185493173369,8.775636389913856
1966,Higos,145300.0,135249.2815912287,41800.0,3476.1,10050.718408771296,6.917218450634064
1967,Higos,149100.0,134783.9540035687,39800.0,3746.2,14316.04599643129,9.601640507331515
1968,Higos,153300.0,135555.3718826411,41400.0,3702.9,17744.628117358894,11.575099880860336
1969,Higos,157800.0,144907.7765176177,40300.0,3915.6,12892.22348238231,8.169976858290436
1970,Higos,101900.0,144907.7765176177,30800.0,3308.4,43007.77651761769,42.20586508107723
1971,Higos,101400.0,111685.54323004249,31900.0,3178.7,10285.543230042487,10.14353375743835
1972,Higos,82800.0,110045.4365260487,26100.0,3172.4,27245.436526048696,32.905116577353496
1973,Higos,85700.0,90245.16083287791,28200.0,3039.0,4545.160832877911,5.303571566952055
1974,Higos,93100.0,80574.09469961895,27200.0,3422.8,12525.905300381055,13.454248442944206
1975,Higos,87700.0,84984.26108429347,26400.0,3322.0,2715.7389157065336,3.0966236211020908
1976,Higos,87800.0,88765.1236593767,25300.0,3470.4,965.1236593766953,1.0992296803834798
1977,Higos,53300.0,79887.73674480208,24900.0,2140.6,26587.73674480208,49.88318338612023
1978,Higos,59700.0,60239.91902471697,24200.0,2466.9,539.9190247169681,0.9043869760753234
1979,Higos,58860.0,56105.51520722902,23400.0,2515.4,2754.484792770978,4.679722719624495
1980,Higos,57300.0,58256.50296316555,23000.0,2491.3,956.5029631655489,1.6692896390323717
1981,Higos,48800.0,57892.107586110564,22400.0,2178.6,9092.107586110564,18.631368004324926
1982,Higos,48400.0,52533.74888098194,21900.0,2210.0,4133.748880981941,8.540803473103182
1983,Higos,39100.0,48726.20230577467,21400.0,1827.1,9626.20230577467,24.61944323727537
1984,Higos,41660.0,38189.545534647405,20560.0,2026.3,3470.4544653525954,8.33042358461977
1985,Higos,50297.0,41719.871769185804,28700.0,1752.5,8577.128230814196,17.052961868131693
1986,Higos,48200.0,52714.082704517554,27800.0,1733.8,4514.082704517554,9.365316814351772
1987,Higos,55723.0,48846.61645517103,27300.0,2041.1,6876.383544828968,12.340296726358897
1988,Higos,52700.0,53323.13131802124,26700.0,1973.8,623.1313180212383,1.1824123681617424
1989,Higos,49064.0,57378.4911791238,24900.0,1970.4,8314.491179123797,16.946215512644297
1990,Higos,56961.0,50239.895408099044,26500.0,2149.5,6721.104591900956,11.799484896509815
1991,Higos,59763.0,54156.47909845592,25900.0,2307.5,5606.520901544078,9.381257469578298
1992,Higos,61289.0,58388.347835125576,25600.0,2394.1,2900.6521648744238,4.7327451335058885
1993,Higos,54518.0,59186.10881323589,23300.0,2339.8,4668.108813235893,8.56250928727373
1994,Higos,59600.0,57870.3288810252,24300.0,2452.7,1729.671118974802,2.9021327499577216
1995,Higos,51884.0,57761.383239289426,19400.0,2674.4,5877.383239289426,11.327930073412663
1996,Higos,61700.0,58001.29978706111,20100.0,3069.7,3698.700212938893,5.994651884828028
1997,Higos,62883.0,57377.13840598449,20812.0,3021.5,5505.861594015507,8.755723476958012
1998,Higos,60250.0,60719.53257899038,20074.0,3001.4,469.53257899038,0.7793071850462738
1999,Higos,63570.0,59079.44033645763,20252.0,3138.9,4490.559663542372,7.063960458616283
2000,Higos,56014.0,60582.42382302641,19625.0,2854.2,4568.423823026409,8.155860718796031
2001,Higos,43163.0,58033.139812127854,18958.0,2276.8,14870.139812127854,34.451126687505166
2002,Higos,41130.0,45081.74140840138,19250.0,2136.6,3951.74140840138,9.607929512281498
2003,Higos,43533.0,41814.291933399625,19829.0,2195.4,1718.7080666003749,3.9480579482240477
2004,Higos,41297.0,42172.71855354264,19446.0,2123.7,875.7185535426397,2.120537941115916
2005,Higos,35295.0,41719.871769185804,19314.0,1827.4,6424.871769185804,18.203348262319885
2006,Higos,26442.0,35327.106693090354,12332.0,2144.2,8885.106693090354,33.60224904731244
2007,Higos,25906.0,26733.213941717262,12344.0,2098.7,827.2139417172621,3.193136500105234
2008,Higos,30828.0,25548.9676843863,12509.0,2464.5,5279.032315613698,17.124147903249312
2009,Higos,29120.0,28947.27446750609,11953.0,2436.2,172.72553249391058,0.5931508670807369
2010,Higos,30351.0,29922.26302671548,11488.0,2642.0,428.7369732845218,1.4125958725726395
2011,Higos,28993.0,30289.032943204016,11761.0,2465.2,1296.0329432040162,4.470158118180306
2012,Higos,23285.0,29600.957391266034,12294.0,1894.0,6315.957391266034,27.124575440266412
